t (s),Raw RPM,Filtered RPM,Torque,Power (W),N_Re,N_Po
94.81427526473999,581.22997,585.598491,0.0,0.0,43637.62679385898,0.0
94.88391065597534,583.878167,585.340443,0.0,0.0,43618.397573681745,0.0
94.89432406425476,576.866102,584.069291,0.0,0.0,43523.67387232871,0.0
94.9058153629303,584.066685,584.0689,0.0,0.0,43523.64473579175,0.0
94.91545295715332,574.699842,582.663542,0.0,0.0,43418.9202720879,0.0
94.9341983795166,584.284838,582.906736,0.0,0.0,43437.04260193267,0.0
94.93523144721985,584.785643,583.188572,0.0,0.0,43458.04445623062,0.0
94.94497990608215,575.38472,582.017994,0.0,0.0,43370.81532794193,0.0
94.9631757736206,583.075497,582.17662,0.0,0.0,43382.63581978776,0.0
94.97539925575256,584.442211,582.516459,0.0,0.0,43407.959941485344,0.0
94.97589635848999,574.850521,581.366568,0.0,0.0,43322.27236700759,0.0
95.07194185256958,585.922786,582.050001,0.0,0.0,43373.20042548274,0.0
95.07195949554443,575.742361,581.103855,0.0,0.0,43302.69552037276,0.0
95.07426357269287,581.842105,581.214592,0.0,0.0,43310.94741984405,0.0
95.08443641662598,582.818614,581.455196,0.0,0.0,43328.87674807572,0.0
95.09620094299316,584.063515,581.846443,0.0,0.0,43358.031690980475,0.0
95.10859799385071,573.167848,580.544654,0.0,0.0,43261.02498174299,0.0
95.11538124084473,620.456901,586.531491,0.0,0.0,43707.15208537596,0.0
95.15003776550293,575.086004,584.814668,0.0,0.0,43579.217873631,0.0
95.15005254745483,592.250707,585.930074,0.0,0.0,43662.335694970534,0.0
95.16083121299744,566.9929,583.089498,0.0,0.0,43450.66166016228,0.0
95.22404599189758,585.595679,583.465425,0.0,0.0,43478.674987347804,0.0
95.23630714416504,566.369989,580.90111,0.0,0.0,43287.58736900233,0.0
95.25014019012451,599.376551,583.672426,0.0,0.0,43494.10028731491,0.0
95.25087022781372,574.462644,582.290958,0.0,0.0,43391.156058567474,0.0
95.26187801361084,582.314812,582.294536,0.0,0.0,43391.42268396195,0.0
95.27453637123108,582.555706,582.333712,0.0,0.0,43394.34200102569,0.0
95.28194665908813,583.007631,582.4348,0.0,0.0,43401.874876340655,0.0
95.29245662689209,582.399235,582.429465,0.0,0.0,43401.47732282485,0.0
95.30412912368774,582.972153,582.510868,0.0,0.0,43407.543311362206,0.0
95.31682968139648,582.882264,582.566578,0.0,0.0,43411.69470899395,0.0
95.5090537071228,584.292809,582.825512,0.0,0.0,43430.98995211684,0.0
95.50907158851624,614.984835,587.649411,0.0,0.0,43790.45724496079,0.0
95.51129102706909,573.005754,585.452862,0.0,0.0,43626.774812424555,0.0
95.52164912223816,573.296103,583.629348,0.0,0.0,43490.890201025555,0.0
95.53194904327393,575.19966,582.364895,0.0,0.0,43396.66569573671,0.0
95.54222130775452,584.811921,582.731949,0.0,0.0,43424.01782473184,0.0
95.55290007591248,566.261538,580.261387,0.0,0.0,43239.91649219086,0.0
95.5642638206482,584.455873,580.89056,0.0,0.0,43286.801204130425,0.0
95.57482933998108,614.793544,585.976008,0.0,0.0,43665.75860466029,0.0
95.58410716056824,584.644875,585.776338,0.0,0.0,43650.87959613168,0.0
95.69250702857971,580.462973,584.979333,0.0,0.0,43591.48837966278,0.0
95.69252395629883,582.626558,584.626417,0.0,0.0,43565.189786114,0.0
95.69255876541138,579.280479,583.824526,0.0,0.0,43505.43447471012,0.0
95.69643330574036,603.861911,586.830134,0.0,0.0,43729.40636365516,0.0
95.70577263832092,584.235633,586.440959,0.0,0.0,43700.40582204089,0.0
95.71480917930603,573.946686,584.566818,0.0,0.0,43560.74858799062,0.0
95.72476029396057,584.182028,584.509099,0.0,0.0,43556.447483702235,0.0
95.74232339859009,584.52935,584.512137,0.0,0.0,43556.67386937815,0.0
95.75414943695068,574.286494,582.97829,0.0,0.0,43442.37466271425,0.0
95.7650740146637,584.433822,583.19662,0.0,0.0,43458.6441770732,0.0
95.83399701118469,586.34529,583.668921,0.0,0.0,43493.83910173423,0.0
95.84597420692444,583.054977,583.576829,0.0,0.0,43486.97659032333,0.0
95.8568651676178,582.26794,583.380496,0.0,0.0,43472.34624835184,0.0
95.87029266357422,609.062287,587.232764,0.0,0.0,43759.40954492362,0.0
95.88154435157776,582.022168,586.451175,0.0,0.0,43701.16709790171,0.0
95.88218569755554,582.678792,585.885317,0.0,0.0,43659.00049296364,0.0
95.92676734924316,592.490547,586.876102,0.0,0.0,43732.83180695682,0.0
95.92679214477539,581.124084,586.013299,0.0,0.0,43668.53745529904,0.0
95.9267988204956,583.150772,585.58392,0.0,0.0,43636.54099211977,0.0
95.93215155601501,582.852044,585.174139,0.0,0.0,43606.00493265234,0.0
96.00264859199524,583.702875,584.953449,0.0,0.0,43589.559555819666,0.0
96.01534867286682,578.248994,583.947781,0.0,0.0,43514.61919047208,0.0
96.02693033218384,583.5796,583.892554,0.0,0.0,43510.50378503308,0.0
96.03232765197754,614.333838,588.458746,0.0,0.0,43850.767268336866,0.0
96.04604387283325,584.135817,587.810307,0.0,0.0,43802.44689266058,0.0
96.05252861976624,574.949643,585.881207,0.0,0.0,43658.694223994586,0.0
96.07915258407593,584.595529,585.688356,0.0,0.0,43644.323353689826,0.0
96.07916617393494,584.553506,585.518128,0.0,0.0,43631.63830403886,0.0
96.0896098613739,581.447019,584.907462,0.0,0.0,43586.13269667605,0.0
96.10244464874268,583.388122,584.679561,0.0,0.0,43569.14997056457,0.0
96.17198944091797,587.754252,585.140764,0.0,0.0,43603.51789449115,0.0
96.18211126327515,568.989175,582.718026,0.0,0.0,43422.98031065491,0.0
96.19413542747498,588.647853,583.6075,0.0,0.0,43489.26213181969,0.0
96.20788383483887,583.775388,583.632683,0.0,0.0,43491.13871854668,0.0
96.2125494480133,581.930549,583.377363,0.0,0.0,43472.11278346617,0.0
96.23039555549622,587.212467,583.952629,0.0,0.0,43514.98045372319,0.0
96.2584764957428,574.484326,582.532383,0.0,0.0,43409.14656607495,0.0
96.25849056243896,583.555524,582.685854,0.0,0.0,43420.58291764451,0.0
96.25852251052856,583.167478,582.758098,0.0,0.0,43425.96639584425,0.0
96.26421284675598,574.466791,581.514402,0.0,0.0,43333.28866062615,0.0
96.34450149536133,586.093317,582.201239,0.0,0.0,43384.47037836425,0.0
96.35817384719849,610.156707,586.394559,0.0,0.0,43696.94818696437,0.0
96.36219310760498,582.503502,585.810901,0.0,0.0,43653.45516167368,0.0
96.3720531463623,581.268433,585.129531,0.0,0.0,43602.68083382706,0.0
96.38038921356201,582.51392,584.737189,0.0,0.0,43573.444293715205,0.0
96.40224933624268,582.789416,584.445023,0.0,0.0,43551.672668504754,0.0
96.40226554870605,592.008943,585.579611,0.0,0.0,43636.21989406923,0.0
96.41437697410583,583.126732,585.211679,0.0,0.0,43608.80233827242,0.0
96.42503309249878,582.612032,584.821732,0.0,0.0,43579.74426876421,0.0
96.43875479698181,580.398498,584.158247,0.0,0.0,43530.302695299964,0.0
96.51351833343506,586.107667,584.45066,0.0,0.0,43552.09272645576,0.0
96.52419400215149,578.741669,583.594311,0.0,0.0,43488.27931395279,0.0
96.53933477401733,592.257123,584.893733,0.0,0.0,43585.10963909059,0.0
96.55308794975281,573.640247,583.20571,0.0,0.0,43459.32154566899,0.0
96.55310201644897,583.2867,583.217859,0.0,0.0,43460.226864818665,0.0
96.56478643417358,582.850973,583.162826,0.0,0.0,43456.12591587113,0.0
96.58458113670349,583.274109,583.179518,0.0,0.0,43457.369770282705,0.0
96.58460354804993,582.930307,583.142137,0.0,0.0,43454.584213024194,0.0
96.59220361709595,583.492744,583.194728,0.0,0.0,43458.50318902224,0.0
96.60288381576538,574.824715,581.939226,0.0,0.0,43364.94569432754,0.0
96.67419219017029,581.741649,581.909589,0.0,0.0,43362.73720444042,0.0
96.68302083015442,617.446952,587.240194,0.0,0.0,43759.963213643845,0.0
96.6933445930481,573.391638,585.16291,0.0,0.0,43605.16817006021,0.0
96.71556758880615,594.368305,586.54372,0.0,0.0,43708.06336596541,0.0
96.71560144424438,573.22999,584.54666,0.0,0.0,43559.24645420027,0.0
96.72938394546509,581.103349,584.030163,0.0,0.0,43520.75813212885,0.0
96.7409770488739,582.289828,583.769113,0.0,0.0,43501.305208923586,0.0
96.75437998771667,580.748611,583.316038,0.0,0.0,43467.542967279376,0.0
96.7674355506897,591.407509,584.529758,0.0,0.0,43557.98695100925,0.0
96.76745128631592,581.335894,584.050679,0.0,0.0,43522.28694336224,0.0
96.8462564945221,585.504622,584.26877,0.0,0.0,43538.53864791983,0.0
96.85928535461426,573.769758,582.693918,0.0,0.0,43421.18383077506,0.0
96.87170433998108,581.825475,582.563652,0.0,0.0,43411.476669333744,0.0
96.87733864784241,582.480585,582.551192,0.0,0.0,43410.5481750869,0.0
96.8858368396759,582.601554,582.558746,0.0,0.0,43411.1110840388,0.0
96.89615821838379,582.457669,582.543585,0.0,0.0,43409.981316681144,0.0
96.90647721290588,582.187774,582.490213,0.0,0.0,43406.00414212719,0.0
96.9250693321228,581.784861,582.38441,0.0,0.0,43398.119914454765,0.0
96.93806290626526,581.817161,582.299323,0.0,0.0,43391.77940161521,0.0
96.9380795955658,582.778988,582.371273,0.0,0.0,43397.140971523724,0.0
97.02950096130371,583.758151,582.579304,0.0,0.0,43412.64302502808,0.0
97.02951574325562,617.50574,587.81827,0.0,0.0,43803.04027947339,0.0
97.03415083885193,583.566997,587.180579,0.0,0.0,43755.520823232495,0.0
97.04936528205872,584.241784,586.739759,0.0,0.0,43722.671799645694,0.0
97.05463075637817,574.889764,584.96226,0.0,0.0,43590.21613389421,0.0
97.06537675857544,583.874888,584.799154,0.0,0.0,43578.0618014203,0.0
97.07872343063354,582.914686,584.516484,0.0,0.0,43556.99779911258,0.0
97.0902898311615,571.872614,582.619904,0.0,0.0,43415.668455720035,0.0
97.10160541534424,583.413201,582.738898,0.0,0.0,43424.535650295344,0.0
97.11528158187866,592.077925,584.139752,0.0,0.0,43528.9244849392,0.0
97.27745914459229,584.175502,584.145115,0.0,0.0,43529.32412495892,0.0
97.28798198699951,619.652944,589.471289,0.0,0.0,43926.21994491614,0.0
97.29846811294556,572.714593,586.957785,0.0,0.0,43738.91866053343,0.0
97.31107759475708,582.710121,586.320635,0.0,0.0,43691.439518529114,0.0
97.3219244480133,575.592586,584.711428,0.0,0.0,43571.52463558575,0.0
97.32933735847473,585.324262,584.803353,0.0,0.0,43578.37470249112,0.0
97.35118126869202,613.722627,589.141244,0.0,0.0,43901.62565248451,0.0
97.3511950969696,585.388518,588.578335,0.0,0.0,43859.67880112059,0.0
97.36241173744202,576.174806,586.717806,0.0,0.0,43721.0359060501,0.0
97.37359166145325,585.699359,586.565039,0.0,0.0,43709.65201515067,0.0
97.44732570648193,581.93759,585.870921,0.0,0.0,43657.92773187396,0.0
97.45652341842651,575.695441,584.344599,0.0,0.0,43544.18927314002,0.0
97.46693158149719,582.264846,584.032636,0.0,0.0,43520.94241513627,0.0
97.47974872589111,609.246336,587.814691,0.0,0.0,43802.77357956092,0.0
97.492755651474,580.592157,586.731311,0.0,0.0,43722.04227160416,0.0
97.50370860099792,573.267387,584.711722,0.0,0.0,43571.54654387699,0.0
97.51550388336182,583.522014,584.533266,0.0,0.0,43558.248360143916,0.0
97.52881026268005,578.681977,583.655573,0.0,0.0,43492.84443550576,0.0
97.52948212623596,574.32872,582.256545,0.0,0.0,43388.59167072505,0.0
97.54131579399109,584.006908,582.519099,0.0,0.0,43408.156668998316,0.0
97.62223243713379,585.485473,582.964055,0.0,0.0,43441.313899022134,0.0
97.6222505569458,586.616576,583.511933,0.0,0.0,43482.14067036803,0.0
97.63426947593689,574.803601,582.205684,0.0,0.0,43384.801610862414,0.0
97.64406132698059,572.389043,580.733187,0.0,0.0,43275.07408333524,0.0
97.65477395057678,590.462261,582.192548,0.0,0.0,43383.822742449374,0.0
97.66300249099731,572.819178,580.786543,0.0,0.0,43279.05006560124,0.0
97.68536520004272,591.80341,582.439073,0.0,0.0,43402.193291743286,0.0
97.68538212776184,571.424544,580.786893,0.0,0.0,43279.076146900305,0.0
97.69724774360657,580.754767,580.782075,0.0,0.0,43278.717119189125,0.0
97.70772123336792,612.635934,585.560154,0.0,0.0,43634.769997395015,0.0
97.7821753025055,584.53105,585.405788,0.0,0.0,43623.266952217826,0.0
97.786536693573,592.58152,586.482148,0.0,0.0,43703.475143833275,0.0
97.79601240158081,575.202939,584.790267,0.0,0.0,43577.399559977945,0.0
97.8052384853363,579.944412,584.063388,0.0,0.0,43523.23399259042,0.0
97.81553959846497,580.353946,583.506972,0.0,0.0,43481.77098658324,0.0
97.83268761634827,577.699828,582.6359,0.0,0.0,43416.86044560547,0.0
97.84461116790771,581.418967,582.45336,0.0,0.0,43403.257930371255,0.0
97.84661984443665,590.856896,583.713891,0.0,0.0,43497.19017607456,0.0
97.85769820213318,573.456308,582.175253,0.0,0.0,43382.5339536854,0.0
97.86978387832642,619.492895,587.7729,0.0,0.0,43799.659397934134,0.0
97.93923282623291,579.880139,586.588986,0.0,0.0,43711.43649763294,0.0
97.95136880874634,610.187908,590.128824,0.0,0.0,43975.21813629621,0.0
97.96163892745972,584.045682,589.216353,0.0,0.0,43907.22262474661,0.0
97.97333216667175,584.344615,588.485592,0.0,0.0,43852.76777849342,0.0
97.98238372802734,575.099393,586.477662,0.0,0.0,43703.140856097205,0.0
97.99308967590332,592.038652,587.311811,0.0,0.0,43765.29996905926,0.0
98.00154280662537,572.997558,585.164673,0.0,0.0,43605.29954528953,0.0
98.01225185394287,591.975059,586.186231,0.0,0.0,43681.4240016148,0.0
98.02486944198608,572.494426,584.13246,0.0,0.0,43528.3810997026,0.0
98.03626608848572,588.702355,584.817944,0.0,0.0,43579.46199459029,0.0
98.1188371181488,583.53543,584.625567,0.0,0.0,43565.12644581628,0.0
98.12008213996887,579.567339,583.866833,0.0,0.0,43508.587107623534,0.0
98.13120722770691,574.645196,582.483587,0.0,0.0,43405.51038587683,0.0
98.14201331138611,583.674849,582.662277,0.0,0.0,43418.82600682126,0.0
98.15490555763245,619.825475,588.236756,0.0,0.0,43834.22501810765,0.0
98.16709089279175,572.29078,585.84486,0.0,0.0,43655.98571834532,0.0
98.17129755020142,584.173646,585.594178,0.0,0.0,43637.30539773647,0.0
98.22030067443848,573.775933,583.821441,0.0,0.0,43505.20458668832,0.0
98.22031760215759,578.42895,583.012567,0.0,0.0,43444.92891610902,0.0
98.22032237052917,582.271091,582.901346,0.0,0.0,43436.640949927016,0.0
98.28088521957397,584.351895,583.118928,0.0,0.0,43452.854724823956,0.0
98.29141044616699,583.427373,583.165195,0.0,0.0,43456.302449006835,0.0
98.30320382118225,572.247804,581.527586,0.0,0.0,43334.27110590306,0.0
98.31506586074829,582.15757,581.622084,0.0,0.0,43341.312907615575,0.0
98.32284283638,619.479103,587.300637,0.0,0.0,43764.467304957,0.0
98.338303565979,572.670557,585.106125,0.0,0.0,43600.93666558134,0.0
98.34348058700562,591.287974,586.033402,0.0,0.0,43670.035490599534,0.0
98.36029171943665,573.532366,584.158247,0.0,0.0,43530.302695299964,0.0
98.37212347984314,592.381234,585.391695,0.0,0.0,43622.21677008135,0.0
98.37486100196838,573.521048,583.611098,0.0,0.0,43489.53024757412,0.0
98.44561767578125,585.345519,583.871261,0.0,0.0,43508.91707331574,0.0
98.45596075057983,568.783977,581.608168,0.0,0.0,43340.27591516461,0.0
98.47049951553345,583.737668,581.927593,0.0,0.0,43364.07882646451,0.0
98.48150539398193,583.341021,582.139607,0.0,0.0,43379.87768515226,0.0
98.49210381507874,575.161379,581.092873,0.0,0.0,43301.87716372599,0.0
98.50493001937866,593.27837,582.920698,0.0,0.0,43438.08302221152,0.0
98.51797270774841,571.819552,581.255526,0.0,0.0,43313.99773954711,0.0
98.5180139541626,581.651822,581.31497,0.0,0.0,43318.42738738091,0.0
98.52814412117004,582.700654,581.522823,0.0,0.0,43333.91617668174,0.0
98.53867101669312,582.675636,581.695745,0.0,0.0,43346.801977817544,0.0
98.61418104171753,589.266212,582.831315,0.0,0.0,43431.422380055395,0.0
98.65531516075134,580.114981,582.423865,0.0,0.0,43401.060022039754,0.0
98.6553328037262,572.805784,580.981153,0.0,0.0,43293.552013063316,0.0
98.6713593006134,584.214538,581.46616,0.0,0.0,43329.693763398536,0.0
98.67137551307678,584.541995,581.927536,0.0,0.0,43364.074578938664,0.0
98.67138051986694,574.263798,580.777975,0.0,0.0,43278.41159540004,0.0
98.67630124092102,582.418036,581.023984,0.0,0.0,43296.74369340733,0.0
98.6905996799469,584.388705,581.528692,0.0,0.0,43334.353522808124,0.0
98.69748163223267,591.085052,582.962146,0.0,0.0,43441.171644165195,0.0
98.70828866958618,602.080253,585.829862,0.0,0.0,43654.86809742123,0.0
98.7874219417572,584.413209,585.617364,0.0,0.0,43639.033172022755,0.0
98.79697775840759,582.921313,585.212957,0.0,0.0,43608.89757227302,0.0
98.81753396987915,580.624269,584.524653,0.0,0.0,43557.60653663283,0.0
98.82939052581787,579.924765,583.83467,0.0,0.0,43506.19038527513,0.0
98.82940316200256,567.715836,581.416845,0.0,0.0,43326.01890835978,0.0
98.83961415290833,592.200872,583.034449,0.0,0.0,43446.559518926784,0.0
