t (s),RPM,Torque,Power (W),N_Re,N_Po
0.04757189750671387,0.0,0.0,0.0,0.0,0.0
0.1410515308380127,0.0,0.0,0.0,0.0,0.0
0.2373213768005371,0.0,0.0,0.0,0.0,0.0
0.33704161643981934,0.0,0.0,0.0,0.0,0.0
0.43488645553588867,0.0,0.0,0.0,0.0,0.0
0.5387427806854248,0.0,0.0,0.0,0.0,0.0
0.6385245323181152,0.0,0.0,0.0,0.0,0.0
0.7413625717163086,0.0,0.0,0.0,0.0,0.0
0.8408248424530029,0.0,0.0,0.0,0.0,0.0
0.9451279640197754,0.0,0.0,0.0,0.0,0.0
1.0500941276550293,0.0,0.0,0.0,0.0,0.0
1.1396183967590332,0.0,0.0,0.0,0.0,0.0
1.236987829208374,0.0,0.0,0.0,0.0,0.0
1.3400897979736328,0.0,0.0,0.0,0.0,0.0
1.440093755722046,0.0,0.0,0.0,0.0,0.0
1.540313482284546,0.0,0.0,0.0,0.0,0.0
1.6400060653686523,0.0,0.0,0.0,0.0,0.0
1.7429282665252686,0.0,0.0,0.0,0.0,0.0
1.8417279720306396,0.0,0.0,0.0,0.0,0.0
2.0150086879730225,0.0,0.0,0.0,0.0,0.0
2.1232264041900635,0.0,0.0,0.0,0.0,0.0
2.2077834606170654,0.0,0.0,0.0,0.0,0.0
2.309354782104492,0.0,0.0,0.0,0.0,0.0
2.4088973999023438,0.0,0.0,0.0,0.0,0.0
2.5129165649414062,0.0,0.0,0.0,0.0,0.0
2.6097195148468018,0.0,0.0,0.0,0.0,0.0
2.7096240520477295,0.0,0.0,0.0,0.0,0.0
2.810969352722168,0.0,0.0,0.0,0.0,0.0
2.910254955291748,0.0,0.0,0.0,0.0,0.0
3.0176281929016113,0.0,0.0,0.0,0.0,0.0
3.130906820297241,0.0,0.0,0.0,0.0,0.0
3.2085092067718506,1.943792,0.0,0.0,144.84748708290087,0.0
3.3086819648742676,0.0,0.0,0.0,0.0,0.0
3.415004253387451,0.0,0.0,0.0,0.0,0.0
3.523695468902588,0.0,0.0,0.0,0.0,0.0
3.613435745239258,0.0,0.0,0.0,0.0,0.0
3.7460062503814697,0.0,0.0,0.0,0.0,0.0
3.8206238746643066,0.0,0.0,0.0,0.0,0.0
3.922071933746338,0.0,0.0,0.0,0.0,0.0
4.133689880371094,-0.971896,0.0,-0.0,0.0,0.0
4.232842206954956,0.971896,0.0,0.0,72.42374354145043,0.0
4.361246585845947,0.0,0.0,0.0,0.0,0.0
4.43109393119812,0.0,0.0,0.0,0.0,0.0
4.533250093460083,-0.971896,0.0,-0.0,0.0,0.0
4.6343467235565186,0.0,0.0,0.0,0.0,0.0
4.732421398162842,0.0,0.0,0.0,0.0,0.0
4.857498407363892,0.971896,0.0,0.0,72.42374354145043,0.0
4.996559143066406,0.0,0.0,0.0,0.0,0.0
5.055813312530518,0.0,0.0,0.0,0.0,0.0
5.134785413742065,0.0,0.0,0.0,0.0,0.0
5.236068964004517,-0.971896,0.0,-0.0,0.0,0.0
5.337636947631836,0.0,0.0,0.0,0.0,0.0
5.4368226528167725,0.0,0.0,0.0,0.0,0.0
5.536831855773926,0.0,0.0,0.0,0.0,0.0
5.637369394302368,0.0,0.0,0.0,0.0,0.0
5.744346618652344,0.0,0.0,0.0,0.0,0.0
5.842442035675049,0.0,0.0,0.0,0.0,0.0
5.9351418018341064,0.0,0.0,0.0,0.0,0.0
6.046610593795776,0.0,0.0,0.0,0.0,0.0
6.2119972705841064,0.0,0.0,0.0,0.0,0.0
6.300316095352173,0.0,0.0,0.0,0.0,0.0
6.4043755531311035,0.0,0.0,0.0,0.0,0.0
6.511394500732422,0.0,0.0,0.0,0.0,0.0
6.612705230712891,0.0,0.0,0.0,0.0,0.0
6.703648090362549,0.0,0.0,0.0,0.0,0.0
6.801544189453125,0.0,0.0,0.0,0.0,0.0
6.904797554016113,0.0,0.0,0.0,0.0,0.0
7.00188136100769,0.0,0.0,0.0,0.0,0.0
7.103078365325928,0.0,0.0,0.0,0.0,0.0
7.337568759918213,0.0,0.0,0.0,0.0,0.0
7.452226400375366,0.0,0.0,0.0,0.0,0.0
7.452319622039795,0.0,0.0,0.0,0.0,0.0
7.5207812786102295,0.0,0.0,0.0,0.0,0.0
7.6053290367126465,0.0,0.0,0.0,0.0,0.0
7.703604459762573,0.0,0.0,0.0,0.0,0.0
7.8040618896484375,0.0,0.0,0.0,0.0,0.0
7.922893524169922,0.0,0.0,0.0,0.0,0.0
8.006664276123047,0.0,0.0,0.0,0.0,0.0
8.117202281951904,0.0,0.0,0.0,0.0,0.0
8.272396087646484,0.0,0.0,0.0,0.0,0.0
8.372923612594604,0.0,0.0,0.0,0.0,0.0
8.511689186096191,0.0,0.0,0.0,0.0,0.0
8.581370830535889,0.0,0.0,0.0,0.0,0.0
8.683791637420654,0.0,0.0,0.0,0.0,0.0
8.809116840362549,0.0,0.0,0.0,0.0,0.0
8.877180337905884,0.0,0.0,0.0,0.0,0.0
8.975316524505615,0.0,0.0,0.0,0.0,0.0
9.077438831329346,0.0,0.0,0.0,0.0,0.0
9.18431043624878,0.0,0.0,0.0,0.0,0.0
9.272655010223389,0.0,0.0,0.0,0.0,0.0
9.37641453742981,0.0,0.0,0.0,0.0,0.0
9.476030349731445,0.0,0.0,0.0,0.0,0.0
9.589650869369507,0.971896,0.0,0.0,72.42374354145043,0.0
9.693910360336304,-0.971896,0.0,-0.0,0.0,0.0
9.779090881347656,-0.971896,0.0,-0.0,0.0,0.0
9.877207517623901,0.0,0.0,0.0,0.0,0.0
9.977860689163208,0.0,0.0,0.0,0.0,0.0
10.078629493713379,0.0,0.0,0.0,0.0,0.0
10.178540468215942,0.971896,0.0,0.0,72.42374354145043,0.0
10.384596347808838,-0.971896,0.0,-0.0,0.0,0.0
10.521361112594604,0.0,0.0,0.0,0.0,0.0
10.591638088226318,0.0,0.0,0.0,0.0,0.0
10.677814245223999,0.0,0.0,0.0,0.0,0.0
10.800580024719238,0.0,0.0,0.0,0.0,0.0
10.88127064704895,0.0,0.0,0.0,0.0,0.0
11.001455307006836,0.971896,0.0,0.0,72.42374354145043,0.0
11.077454090118408,0.0,0.0,0.0,0.0,0.0
11.180567741394043,0.0,0.0,0.0,0.0,0.0
11.278667211532593,0.0,0.0,0.0,0.0,0.0
11.379185676574707,0.0,0.0,0.0,0.0,0.0
11.476655960083008,0.0,0.0,0.0,0.0,0.0
11.579960107803345,0.0,0.0,0.0,0.0,0.0
11.685747146606445,0.0,0.0,0.0,0.0,0.0
11.890760898590088,0.0,0.0,0.0,0.0,0.0
11.9645516872406,0.0,0.0,0.0,0.0,0.0
12.030043601989746,0.0,0.0,0.0,0.0,0.0
12.097777843475342,0.0,0.0,0.0,0.0,0.0
12.181582927703857,0.0,0.0,0.0,0.0,0.0
12.28314733505249,0.0,0.0,0.0,0.0,0.0
12.446479082107544,0.0,0.0,0.0,0.0,0.0
12.560458660125732,0.0,0.0,0.0,0.0,0.0
12.667180061340332,0.0,0.0,0.0,0.0,0.0
12.765702962875366,0.0,0.0,0.0,0.0,0.0
12.845840454101562,0.0,0.0,0.0,0.0,0.0
12.957513809204102,0.0,0.0,0.0,0.0,0.0
13.048015832901001,0.0,0.0,0.0,0.0,0.0
13.148374319076538,0.0,0.0,0.0,0.0,0.0
13.284696102142334,0.0,0.0,0.0,0.0,0.0
13.35266399383545,0.0,0.0,0.0,0.0,0.0
13.462477445602417,0.0,0.0,0.0,0.0,0.0
13.559925556182861,0.0,0.0,0.0,0.0,0.0
13.646467924118042,0.0,0.0,0.0,0.0,0.0
13.774937391281128,0.0,0.0,0.0,0.0,0.0
13.847279071807861,0.0,0.0,0.0,0.0,0.0
14.016319751739502,0.0,0.0,0.0,0.0,0.0
14.100558042526245,0.0,0.0,0.0,0.0,0.0
14.170170068740845,0.0,0.0,0.0,0.0,0.0
14.258403301239014,0.0,0.0,0.0,0.0,0.0
14.377796411514282,0.0,0.0,0.0,0.0,0.0
14.515901565551758,0.0,0.0,0.0,0.0,0.0
14.617429733276367,0.0,0.0,0.0,0.0,0.0
14.719385862350464,0.0,0.0,0.0,0.0,0.0
14.814016819000244,0.0,0.0,0.0,0.0,0.0
14.926248788833618,0.0,0.0,0.0,0.0,0.0
15.017218828201294,0.0,0.0,0.0,0.0,0.0
15.127645254135132,0.0,0.0,0.0,0.0,0.0
15.214545488357544,0.0,0.0,0.0,0.0,0.0
15.31901478767395,0.0,0.0,0.0,0.0,0.0
15.41814637184143,0.0,0.0,0.0,0.0,0.0
15.55640196800232,0.0,0.0,0.0,0.0,0.0
15.635404348373413,0.0,0.0,0.0,0.0,0.0
15.719643354415894,0.0,0.0,0.0,0.0,0.0
15.823519945144653,0.0,0.0,0.0,0.0,0.0
15.92566704750061,0.0,0.0,0.0,0.0,0.0
16.018118858337402,0.0,0.0,0.0,0.0,0.0
16.118882656097412,0.0,0.0,0.0,0.0,0.0
16.251168251037598,0.0,0.0,0.0,0.0,0.0
16.319952964782715,0.0,0.0,0.0,0.0,0.0
16.423157215118408,0.0,0.0,0.0,0.0,0.0
16.63243794441223,0.0,0.0,0.0,0.0,0.0
16.729640245437622,0.0,0.0,0.0,0.0,0.0
16.832422733306885,0.0,0.0,0.0,0.0,0.0
16.93595027923584,0.0,0.0,0.0,0.0,0.0
17.02986240386963,0.0,0.0,0.0,0.0,0.0
17.142945051193237,0.0,0.0,0.0,0.0,0.0
17.233843326568604,0.0,0.0,0.0,0.0,0.0
17.33102321624756,0.0,0.0,0.0,0.0,0.0
17.443381309509277,0.971896,0.0,0.0,72.42374354145043,0.0
17.538387537002563,0.0,0.0,0.0,0.0,0.0
17.637848615646362,0.0,0.0,0.0,0.0,0.0
17.73345947265625,-0.971896,0.0,-0.0,0.0,0.0
17.836243629455566,0.0,0.0,0.0,0.0,0.0
17.937284231185913,0.971896,0.0,0.0,72.42374354145043,0.0
18.034306526184082,0.0,0.0,0.0,0.0,0.0
18.13750171661377,-0.971896,0.0,-0.0,0.0,0.0
18.238443613052368,0.0,0.0,0.0,0.0,0.0
18.338265657424927,0.0,0.0,0.0,0.0,0.0
18.43926692008972,0.0,0.0,0.0,0.0,0.0
18.53608512878418,0.0,0.0,0.0,0.0,0.0
18.772645711898804,0.0,0.0,0.0,0.0,0.0
18.854430198669434,0.0,0.0,0.0,0.0,0.0
18.965352058410645,0.0,0.0,0.0,0.0,0.0
19.05810308456421,0.0,0.0,0.0,0.0,0.0
19.157251119613647,0.0,0.0,0.0,0.0,0.0
19.258811712265015,0.0,0.0,0.0,0.0,0.0
19.38492512702942,0.0,0.0,0.0,0.0,0.0
19.46211576461792,0.0,0.0,0.0,0.0,0.0
19.561346530914307,0.0,0.0,0.0,0.0,0.0
19.663161516189575,0.0,0.0,0.0,0.0,0.0
19.755969047546387,0.0,0.0,0.0,0.0,0.0
19.859448432922363,0.0,0.0,0.0,0.0,0.0
19.968705654144287,0.0,0.0,0.0,0.0,0.0
20.067392110824585,0.0,0.0,0.0,0.0,0.0
20.159626722335815,0.0,0.0,0.0,0.0,0.0
20.27397894859314,0.0,0.0,0.0,0.0,0.0
20.3595974445343,0.0,0.0,0.0,0.0,0.0
20.460389852523804,0.0,0.0,0.0,0.0,0.0
20.560609340667725,0.0,0.0,0.0,0.0,0.0
20.661077976226807,0.0,0.0,0.0,0.0,0.0
20.82376003265381,0.0,0.0,0.0,0.0,0.0
20.926099061965942,0.0,0.0,0.0,0.0,0.0
21.02735161781311,0.0,0.0,0.0,0.0,0.0
21.12831449508667,0.0,0.0,0.0,0.0,0.0
21.224374771118164,0.0,0.0,0.0,0.0,0.0
21.327890634536743,0.0,0.0,0.0,0.0,0.0
21.427961349487305,0.0,0.0,0.0,0.0,0.0
21.528172731399536,0.0,0.0,0.0,0.0,0.0
21.628196954727173,0.0,0.0,0.0,0.0,0.0
21.726551294326782,0.0,0.0,0.0,0.0,0.0
21.829095125198364,0.0,0.0,0.0,0.0,0.0
21.926137685775757,0.0,0.0,0.0,0.0,0.0
22.037196397781372,0.0,0.0,0.0,0.0,0.0
22.131670475006104,0.0,0.0,0.0,0.0,0.0
22.23320484161377,0.0,0.0,0.0,0.0,0.0
22.329817056655884,0.0,0.0,0.0,0.0,0.0
22.4342098236084,0.0,0.0,0.0,0.0,0.0
22.58407187461853,0.0,0.0,0.0,0.0,0.0
22.65070414543152,0.0,0.0,0.0,0.0,0.0
22.730228424072266,0.0,0.0,0.0,0.0,0.0
22.89547848701477,0.0,0.0,0.0,0.0,0.0
22.993404626846313,0.0,0.0,0.0,0.0,0.0
23.096730947494507,0.0,0.0,0.0,0.0,0.0
23.20306134223938,0.0,0.0,0.0,0.0,0.0
23.297107458114624,0.0,0.0,0.0,0.0,0.0
23.394165754318237,0.0,0.0,0.0,0.0,0.0
23.497452974319458,0.0,0.0,0.0,0.0,0.0
23.59778881072998,0.0,0.0,0.0,0.0,0.0
23.697911500930786,0.0,0.0,0.0,0.0,0.0
23.811843156814575,0.0,0.0,0.0,0.0,0.0
23.899215698242188,0.0,0.0,0.0,0.0,0.0
24.029066801071167,0.0,0.0,0.0,0.0,0.0
24.10082745552063,0.0,0.0,0.0,0.0,0.0
24.20011043548584,0.0,0.0,0.0,0.0,0.0
24.301106691360474,0.0,0.0,0.0,0.0,0.0
24.397862672805786,0.0,0.0,0.0,0.0,0.0
24.531003952026367,0.0,0.0,0.0,0.0,0.0
24.601606369018555,0.0,0.0,0.0,0.0,0.0
24.705573797225952,0.0,0.0,0.0,0.0,0.0
24.799838304519653,0.0,0.0,0.0,0.0,0.0
25.016531467437744,0.0,0.0,0.0,0.0,0.0
25.114883184432983,0.0,0.0,0.0,0.0,0.0
25.226186513900757,0.0,0.0,0.0,0.0,0.0
25.36823034286499,0.0,0.0,0.0,0.0,0.0
25.447338342666626,0.0,0.0,0.0,0.0,0.0
25.515307188034058,0.0,0.0,0.0,0.0,0.0
25.60704755783081,0.0,0.0,0.0,0.0,0.0
25.707648277282715,0.0,0.0,0.0,0.0,0.0
25.81163501739502,0.0,0.0,0.0,0.0,0.0
25.92833137512207,0.0,0.0,0.0,0.0,0.0
26.00908875465393,0.0,0.0,0.0,0.0,0.0
26.112339973449707,0.0,0.0,0.0,0.0,0.0
26.22740340232849,0.0,0.0,0.0,0.0,0.0
26.31643557548523,0.0,0.0,0.0,0.0,0.0
26.41722297668457,0.0,0.0,0.0,0.0,0.0
26.51584005355835,0.0,0.0,0.0,0.0,0.0
26.614977598190308,0.0,0.0,0.0,0.0,0.0
26.717716455459595,0.0,0.0,0.0,0.0,0.0
26.815799713134766,0.0,0.0,0.0,0.0,0.0
26.942822456359863,0.0,0.0,0.0,0.0,0.0
27.11443519592285,0.0,0.0,0.0,0.0,0.0
27.21343731880188,0.0,0.0,0.0,0.0,0.0
27.323479652404785,0.0,0.0,0.0,0.0,0.0
27.413647651672363,0.0,0.0,0.0,0.0,0.0
27.518176555633545,0.0,0.0,0.0,0.0,0.0
27.639052867889404,0.0,0.0,0.0,0.0,0.0
27.716229915618896,0.0,0.0,0.0,0.0,0.0
27.81810188293457,0.0,0.0,0.0,0.0,0.0
27.91931676864624,0.0,0.0,0.0,0.0,0.0
28.019699573516846,0.0,0.0,0.0,0.0,0.0
28.124167680740356,0.0,0.0,0.0,0.0,0.0
28.224367141723633,0.0,0.0,0.0,0.0,0.0
28.326530694961548,0.0,0.0,0.0,0.0,0.0
28.42301893234253,0.0,0.0,0.0,0.0,0.0
28.52291965484619,0.0,0.0,0.0,0.0,0.0
28.621783018112183,0.0,0.0,0.0,0.0,0.0
28.719878435134888,0.0,0.0,0.0,0.0,0.0
28.822821855545044,0.0,0.0,0.0,0.0,0.0
28.923166275024414,0.0,0.0,0.0,0.0,0.0
29.023528814315796,0.0,0.0,0.0,0.0,0.0
29.229472875595093,0.0,0.0,0.0,0.0,0.0
29.329554557800293,0.0,0.0,0.0,0.0,0.0
29.43626070022583,0.0,0.0,0.0,0.0,0.0
29.530616521835327,0.0,0.0,0.0,0.0,0.0
29.63156294822693,0.0,0.0,0.0,0.0,0.0
29.72923469543457,0.0,0.0,0.0,0.0,0.0
29.832384824752808,0.0,0.0,0.0,0.0,0.0
29.92975902557373,0.0,0.0,0.0,0.0,0.0
30.033056497573853,0.0,0.0,0.0,0.0,0.0
30.14646291732788,0.0,0.0,0.0,0.0,0.0
30.23458433151245,0.0,0.0,0.0,0.0,0.0
30.33256506919861,0.0,0.0,0.0,0.0,0.0
30.436038732528687,0.0,0.0,0.0,0.0,0.0
30.535175561904907,0.0,0.0,0.0,0.0,0.0
30.636249542236328,0.0,0.0,0.0,0.0,0.0
30.733669996261597,0.0,0.0,0.0,0.0,0.0
30.839528560638428,0.0,0.0,0.0,0.0,0.0
30.93362593650818,0.0,0.0,0.0,0.0,0.0
31.046985149383545,0.0,0.0,0.0,0.0,0.0
31.16566777229309,0.0,0.0,0.0,0.0,0.0
31.336451530456543,0.0,0.0,0.0,0.0,0.0
31.409382104873657,0.0,0.0,0.0,0.0,0.0
31.50511598587036,0.0,0.0,0.0,0.0,0.0
31.60434865951538,0.0,0.0,0.0,0.0,0.0
31.707805156707764,0.0,0.0,0.0,0.0,0.0
31.86614203453064,0.0,0.0,0.0,0.0,0.0
31.976256608963013,0.0,0.0,0.0,0.0,0.0
32.03803110122681,0.0,0.0,0.0,0.0,0.0
32.09843063354492,0.0,0.0,0.0,0.0,0.0
32.206881284713745,0.0,0.0,0.0,0.0,0.0
32.29934477806091,0.0,0.0,0.0,0.0,0.0
32.417091846466064,0.0,0.0,0.0,0.0,0.0
32.50341296195984,0.0,0.0,0.0,0.0,0.0
32.60294198989868,0.0,0.0,0.0,0.0,0.0
32.709227085113525,0.0,0.0,0.0,0.0,0.0
32.80065870285034,0.0,0.0,0.0,0.0,0.0
32.90074706077576,0.0,0.0,0.0,0.0,0.0
33.001161098480225,0.0,0.0,0.0,0.0,0.0
33.10400390625,0.0,0.0,0.0,0.0,0.0
33.20730662345886,0.0,0.0,0.0,0.0,0.0
33.403411626815796,0.0,0.0,0.0,0.0,0.0
33.47746682167053,0.0,0.0,0.0,0.0,0.0
33.57746911048889,0.0,0.0,0.0,0.0,0.0
33.682485818862915,0.0,0.0,0.0,0.0,0.0
33.76840925216675,0.0,0.0,0.0,0.0,0.0
33.86636567115784,0.0,0.0,0.0,0.0,0.0
33.96895670890808,0.0,0.0,0.0,0.0,0.0
34.06976652145386,0.0,0.0,0.0,0.0,0.0
34.17058205604553,0.0,0.0,0.0,0.0,0.0
34.27017140388489,0.0,0.0,0.0,0.0,0.0
34.37008500099182,0.0,0.0,0.0,0.0,0.0
34.471384048461914,0.0,0.0,0.0,0.0,0.0
34.57486844062805,0.0,0.0,0.0,0.0,0.0
34.67941665649414,0.0,0.0,0.0,0.0,0.0
34.793073415756226,0.0,0.0,0.0,0.0,0.0
34.88125014305115,0.0,0.0,0.0,0.0,0.0
34.98645615577698,0.0,0.0,0.0,0.0,0.0
35.06864261627197,0.0,0.0,0.0,0.0,0.0
35.173755407333374,0.0,0.0,0.0,0.0,0.0
35.282036781311035,0.0,0.0,0.0,0.0,0.0
35.43585252761841,0.0,0.0,0.0,0.0,0.0
35.535619020462036,0.0,0.0,0.0,0.0,0.0
35.635571241378784,0.0,0.0,0.0,0.0,0.0
35.73813986778259,0.0,0.0,0.0,0.0,0.0
35.8402304649353,0.0,0.0,0.0,0.0,0.0
35.94109082221985,0.0,0.0,0.0,0.0,0.0
36.07177925109863,0.0,0.0,0.0,0.0,0.0
36.14791393280029,0.0,0.0,0.0,0.0,0.0
36.239601850509644,0.0,0.0,0.0,0.0,0.0
36.346580028533936,0.0,0.0,0.0,0.0,0.0
36.46850919723511,0.0,0.0,0.0,0.0,0.0
