t (s),RPM,Torque,Power (W),N_Re,N_Po
4.76837158203125e-07,0.0,0.0,0.0,0.0,0.0
0.1724691390991211,0.0,0.0,0.0,0.0,0.0
0.3196265697479248,0.0,0.0,0.0,0.0,0.0
0.46663761138916016,0.0,0.0,0.0,0.0,0.0
0.6137564182281494,0.0,0.0,0.0,0.0,0.0
0.7608044147491455,0.0,0.0,0.0,0.0,0.0
0.9078614711761475,0.0,0.0,0.0,0.0,0.0
1.0553333759307861,0.0,0.0,0.0,0.0,0.0
1.2024540901184082,0.0,0.0,0.0,0.0,0.0
1.349747896194458,0.0,0.0,0.0,0.0,0.0
1.5604658126831055,0.0,0.0,0.0,0.0,0.0
1.7082593441009521,0.0,0.0,0.0,0.0,0.0
1.8548359870910645,0.0,0.0,0.0,0.0,0.0
2.001939296722412,0.0,0.0,0.0,0.0,0.0
2.149549961090088,0.0,0.0,0.0,0.0,0.0
2.2967255115509033,0.0,0.0,0.0,0.0,0.0
2.448444366455078,0.0,0.0,0.0,0.0,0.0
2.5997791290283203,0.0,0.0,0.0,0.0,0.0
2.761931896209717,0.0,0.0,0.0,0.0,0.0
2.923218250274658,0.0,0.0,0.0,0.0,0.0
3.1818175315856934,0.0,0.0,0.0,0.0,0.0
3.329028367996216,0.0,0.0,0.0,0.0,0.0
3.4785964488983154,0.0,0.0,0.0,0.0,0.0
3.625596046447754,0.0,0.0,0.0,0.0,0.0
3.7726473808288574,0.0,0.0,0.0,0.0,0.0
3.919713020324707,0.0,0.0,0.0,0.0,0.0
4.067225217819214,0.0,0.0,0.0,0.0,0.0
4.214420318603516,0.0,0.0,0.0,0.0,0.0
4.361222743988037,0.0,0.0,0.0,0.0,0.0
4.508107423782349,0.0,0.0,0.0,0.0,0.0
4.71878719329834,0.0,0.0,0.0,0.0,0.0
4.8660664558410645,0.0,0.0,0.0,0.0,0.0
5.013261079788208,0.0,0.0,0.0,0.0,0.0
5.161278009414673,0.0,0.0,0.0,0.0,0.0
5.308329820632935,0.0,0.0,0.0,0.0,0.0
5.455395698547363,0.0,0.0,0.0,0.0,0.0
5.602326393127441,0.0,0.0,0.0,0.0,0.0
5.749372720718384,0.0,0.0,0.0,0.0,0.0
5.896409749984741,0.0,0.0,0.0,0.0,0.0
6.043550491333008,0.0,0.0,0.0,0.0,0.0
6.25479531288147,0.0,0.0,0.0,0.0,0.0
6.401933431625366,0.0,0.0,0.0,0.0,0.0
6.5490663051605225,0.0,0.0,0.0,0.0,0.0
6.696048736572266,0.0,0.0,0.0,0.0,0.0
6.843219518661499,0.0,0.0,0.0,0.0,0.0
6.99040961265564,0.0,0.0,0.0,0.0,0.0
7.138040542602539,0.0,0.0,0.0,0.0,0.0
7.28545355796814,0.0,0.0,0.0,0.0,0.0
7.4328083992004395,0.0,0.0,0.0,0.0,0.0
7.5800158977508545,0.0,0.0,0.0,0.0,0.0
7.790406227111816,0.0,0.0,0.0,0.0,0.0
7.937648057937622,0.0,0.0,0.0,0.0,0.0
8.085334300994873,0.0,0.0,0.0,0.0,0.0
8.248385190963745,0.0,0.0,0.0,0.0,0.0
8.409805059432983,0.0,0.0,0.0,0.0,0.0
8.57218861579895,0.0,0.0,0.0,0.0,0.0
8.734343528747559,0.0,0.0,0.0,0.0,0.0
8.893521547317505,0.0,0.0,0.0,0.0,0.0
9.05669903755188,0.0,0.0,0.0,0.0,0.0
9.219161748886108,0.0,0.0,0.0,0.0,0.0
9.478283882141113,0.0,0.0,0.0,0.0,0.0
9.640869379043579,0.0,0.0,0.0,0.0,0.0
9.801754474639893,0.0,0.0,0.0,0.0,0.0
9.964810609817505,0.0,0.0,0.0,0.0,0.0
10.126263856887817,0.0,0.0,0.0,0.0,0.0
10.286316633224487,0.0,0.0,0.0,0.0,0.0
10.448893785476685,0.0,0.0,0.0,0.0,0.0
10.60827088356018,0.0,0.0,0.0,0.0,0.0
10.77069902420044,0.0,0.0,0.0,0.0,0.0
10.931926012039185,0.0,0.0,0.0,0.0,0.0
