t (s),Raw RPM,Filtered RPM,Revolutions,Torque,Power (W),N_Re,N_Po
32.76,481.360241,494.545549,84,0.0,0.0,36852.54390422618,0.0
32.77,481.360241,492.567753,84,0.0,0.0,36705.162507161775,0.0
32.78,481.360241,490.886626,85,0.0,0.0,36579.88828984984,0.0
32.79,509.653707,493.701688,85,0.0,0.0,36789.66107247398,0.0
32.8,490.053841,493.154511,85,0.0,0.0,36748.886538244216,0.0
32.81,490.053841,492.68941,85,0.0,0.0,36714.228143164015,0.0
32.82,490.053841,492.294075,85,0.0,0.0,36684.76857068613,0.0
32.83,490.053841,491.95804,85,0.0,0.0,36659.727915450436,0.0
32.84,490.053841,491.67241,85,0.0,0.0,36638.443339870595,0.0
32.85,490.053841,491.429625,85,0.0,0.0,36620.35148788673,0.0
32.86,497.341656,492.316429,85,0.0,0.0,36686.43434599864,0.0
32.87,497.341656,493.070213,85,0.0,0.0,36742.60482010456,0.0
32.88,497.341656,493.71093,85,0.0,0.0,36790.34976780539,0.0
32.89,487.502795,492.77971,85,0.0,0.0,36720.95711832369,0.0
32.9,491.355231,492.566038,86,0.0,0.0,36705.03470879635,0.0
32.910000000000004,491.355231,492.384417,86,0.0,0.0,36691.5006756017,0.0
32.92,491.355231,492.230039,86,0.0,0.0,36679.99673620855,0.0
32.93,491.355231,492.098818,86,0.0,0.0,36670.218410079775,0.0
32.94,491.355231,491.98728,86,0.0,0.0,36661.90682169262,0.0
32.95,491.355231,491.892472,86,0.0,0.0,36654.84191940093,0.0
32.96,500.274923,493.14984,86,0.0,0.0,36748.53846467864,0.0
32.97,500.274923,494.218602,86,0.0,0.0,36828.1804685503,0.0
32.980000000000004,500.274923,495.12705,86,0.0,0.0,36895.87619419661,0.0
32.99,485.018641,493.610789,86,0.0,0.0,36782.88746103391,0.0
33.0,502.057843,494.877847,87,0.0,0.0,36877.30608570582,0.0
33.01,502.057843,495.954847,87,0.0,0.0,36957.56196883955,0.0
33.02,502.057843,496.870296,87,0.0,0.0,37025.779394985235,0.0
33.03,502.057843,497.648428,87,0.0,0.0,37083.764233290356,0.0
33.04,502.057843,498.30984,87,0.0,0.0,37133.05133094611,0.0
33.05,502.057843,498.872041,87,0.0,0.0,37174.94542356791,0.0
33.06,502.057843,499.349911,87,0.0,0.0,37210.555338956125,0.0
33.07,502.057843,499.756101,87,0.0,0.0,37240.82380429511,0.0
33.08,485.890016,497.676188,87,0.0,0.0,37085.832852896485,0.0
33.09,485.890016,495.908262,87,0.0,0.0,36954.09054793354,0.0
33.1,488.000191,494.722052,87,0.0,0.0,36865.69655431045,0.0
33.11,488.000191,493.713773,87,0.0,0.0,36790.56162247183,0.0
33.12,488.000191,492.856735,87,0.0,0.0,36726.6968670687,0.0
33.13,488.000191,492.128254,87,0.0,0.0,36672.41192184944,0.0
33.14,488.000191,491.509045,87,0.0,0.0,36626.26970723537,0.0
33.15,488.000191,490.982717,88,0.0,0.0,36587.04879873211,0.0
33.160000000000004,502.60299,492.725758,88,0.0,0.0,36716.93672333127,0.0
33.17,502.60299,494.207342,88,0.0,0.0,36827.341395900265,0.0
33.18,502.60299,495.466689,88,0.0,0.0,36921.18541229471,0.0
33.19,495.013827,495.39876,88,0.0,0.0,36916.123479253496,0.0
33.2,484.98948,493.837368,88,0.0,0.0,36799.7716743529,0.0
33.21,484.98948,492.510185,88,0.0,0.0,36700.87265509099,0.0
33.22,484.98948,491.382079,88,0.0,0.0,36616.808455185266,0.0
33.230000000000004,484.98948,490.423189,88,0.0,0.0,36545.353892717205,0.0
33.24,484.98948,489.608133,88,0.0,0.0,36484.61755187835,0.0
33.25,484.98948,488.915335,88,0.0,0.0,36432.99163235812,0.0
33.26,501.825281,490.851827,88,0.0,0.0,36577.29513806044,0.0
33.27,501.825281,492.497845,89,0.0,0.0,36699.95310300383,0.0
33.28,483.749347,491.18557,89,0.0,0.0,36602.164998046246,0.0
33.29,483.749347,490.070137,89,0.0,0.0,36519.045164720796,0.0
33.3,502.297367,491.904221,89,0.0,0.0,36655.71743135167,0.0
33.31,502.297367,493.463193,89,0.0,0.0,36771.88890269871,0.0
33.32,502.297367,494.788319,89,0.0,0.0,36870.63463844009,0.0
33.33,502.297367,495.914677,89,0.0,0.0,36954.568580886465,0.0
33.34,502.297367,496.87208,89,0.0,0.0,37025.91233509249,0.0
33.35,502.297367,497.685873,89,0.0,0.0,37086.55455970071,0.0
33.36,479.181108,494.910158,89,0.0,0.0,36879.71383671785,0.0
33.37,479.181108,492.550801,89,0.0,0.0,36703.899278070894,0.0
33.38,506.230561,494.602765,89,0.0,0.0,36856.807525961915,0.0
33.39,506.230561,496.346934,90,0.0,0.0,36986.779506862076,0.0
