t (s),Raw RPM,Filtered RPM,Revolutions,Torque,Power (W),N_Re,N_Po
166.5,349.952717,350.759217,1075,0.0,0.0,26137.874398915068,0.0
166.51,348.633975,350.440431,1075,0.0,0.0,26114.11910461547,0.0
166.52,342.689295,349.27776,1075,0.0,0.0,26027.47919013174,0.0
166.53,342.987805,348.334267,1075,0.0,0.0,25957.1719812687,0.0
166.54,341.654519,347.332305,1075,0.0,0.0,25882.507779619264,0.0
166.55,345.489851,347.055937,1075,0.0,0.0,25861.913389730773,0.0
166.56,345.489851,346.821024,1075,0.0,0.0,25844.408143421962,0.0
166.57,345.489851,346.621348,1075,0.0,0.0,25829.528687785365,0.0
166.58,345.489851,346.451624,1075,0.0,0.0,25816.881195205056,0.0
166.59,352.443609,347.350421,1075,0.0,0.0,25883.85774765905,0.0
166.6,351.738369,348.008614,1076,0.0,0.0,25932.904971881377,0.0
166.61,355.113636,349.074367,1076,0.0,0.0,26012.322751099036,0.0
166.62,356.73516,350.223486,1076,0.0,0.0,26097.952797682836,0.0
166.63,357.278963,351.281808,1076,0.0,0.0,26176.81683366228,0.0
166.64000000000001,357.995227,352.28882,1076,0.0,0.0,26251.857351198272,0.0
166.65,350.910027,352.082001,1076,0.0,0.0,26236.445613506694,0.0
166.66,337.230216,349.854234,1076,0.0,0.0,26070.436878129545,0.0
166.67000000000002,337.230216,347.960631,1076,0.0,0.0,25929.32937481507,0.0
166.68,337.230216,346.351069,1076,0.0,0.0,25809.38803798267,0.0
166.69,340.043526,345.404937,1076,0.0,0.0,25738.884176124655,0.0
166.70000000000002,343.994618,345.193389,1076,0.0,0.0,25723.120042823655,0.0
166.71,337.230216,343.998913,1076,0.0,0.0,25634.110083434567,0.0
166.72,344.46649,344.06905,1076,0.0,0.0,25639.33655221391,0.0
166.73,343.860035,344.037698,1076,0.0,0.0,25637.000263961345,0.0
166.74,352.090636,345.245638,1076,0.0,0.0,25727.013533666603,0.0
166.75,353.301832,346.454067,1077,0.0,0.0,25817.063242672557,0.0
166.76,353.301832,347.481232,1077,0.0,0.0,25893.605521408917,0.0
166.77,353.301832,348.354322,1077,0.0,0.0,25958.666439705325,0.0
166.78,369.094488,351.465347,1077,0.0,0.0,26190.493792375815,0.0
166.79,352.443609,351.612086,1077,0.0,0.0,26201.428488787293,0.0
166.8,353.684608,351.922965,1077,0.0,0.0,26224.594569281933,0.0
166.81,354.755298,352.347815,1077,0.0,0.0,26256.253540451267,0.0
166.82,349.430971,351.910288,1077,0.0,0.0,26223.649904629674,0.0
166.83,353.00984,352.075221,1077,0.0,0.0,26235.940381484736,0.0
166.84,346.879625,351.295881,1077,0.0,0.0,26177.865525438825,0.0
166.85,343.735898,350.161884,1077,0.0,0.0,26093.36234001078,0.0
166.86,343.735898,349.197986,1077,0.0,0.0,26021.534591412048,0.0
166.87,343.735898,348.378673,1077,0.0,0.0,25960.481027458518,0.0
166.88,344.669118,347.82224,1077,0.0,0.0,25919.01675464538,0.0
166.89000000000001,344.30745,347.295021,1077,0.0,0.0,25879.72945060649,0.0
166.9,343.490474,346.724339,1077,0.0,0.0,25837.203370849267,0.0
166.91,348.772321,347.031536,1077,0.0,0.0,25860.09507607772,0.0
166.92000000000002,352.620361,347.86986,1077,0.0,0.0,25922.56530167865,0.0
166.93,353.826993,348.76343,1077,0.0,0.0,25989.15234856055,0.0
166.94,356.590425,349.937479,1077,0.0,0.0,26076.640128818,0.0
166.95000000000002,354.792702,350.665763,1078,0.0,0.0,26130.910393991788,0.0
166.96,354.792702,351.284804,1078,0.0,0.0,26177.040089582308,0.0
166.97,354.792702,351.810988,1078,0.0,0.0,26216.25026749395,0.0
166.98,354.792702,352.258245,1078,0.0,0.0,26249.578963429645,0.0
166.99,349.813433,351.891524,1078,0.0,0.0,26222.251648927617,0.0
167.0,354.934377,352.347952,1078,0.0,0.0,26256.263749416907,0.0
167.01,347.909451,351.682176,1078,0.0,0.0,26206.651455220763,0.0
167.02,348.42666,351.193849,1078,0.0,0.0,26170.262305134365,0.0
167.03,341.796875,349.784303,1078,0.0,0.0,26065.225760057656,0.0
167.04,345.312347,349.113509,1078,0.0,0.0,26015.239534550867,0.0
167.05,345.294084,348.540596,1078,0.0,0.0,25972.547205141585,0.0
167.06,345.294084,348.053619,1078,0.0,0.0,25936.258654351604,0.0
167.07,345.294084,347.639689,1078,0.0,0.0,25905.413419713208,0.0
167.08,345.294084,347.287848,1078,0.0,0.0,25879.194933011582,0.0
167.09,349.871455,347.675389,1078,0.0,0.0,25908.073712218204,0.0
167.1,349.292101,347.917896,1078,0.0,0.0,25926.1448481988,0.0
167.11,354.755298,348.943506,1078,0.0,0.0,26002.571251449306,0.0
167.12,350.860778,349.231097,1079,0.0,0.0,26024.00195682192,0.0
167.13,354.040785,349.95255,1079,0.0,0.0,26077.76318955589,0.0
167.14000000000001,348.945409,349.801479,1079,0.0,0.0,26066.505681179944,0.0
167.15,353.268205,350.321488,1079,0.0,0.0,26105.255710458016,0.0
167.16,353.268205,350.763496,1079,0.0,0.0,26138.193261425684,0.0
167.17000000000002,353.268205,351.139202,1079,0.0,0.0,26166.1901201338,0.0
167.18,353.268205,351.458553,1079,0.0,0.0,26189.987517101898,0.0
167.19,351.621104,351.482935,1079,0.0,0.0,26191.804414913004,0.0
167.20000000000002,348.42666,351.024494,1079,0.0,0.0,26157.64230969508,0.0
167.21,348.42666,350.634819,1079,0.0,0.0,26128.60450908214,0.0
167.22,345.855878,349.917978,1079,0.0,0.0,26075.186953351902,0.0
167.23,343.586387,348.968239,1079,0.0,0.0,26004.414305077484,0.0
167.24,346.196455,348.552472,1079,0.0,0.0,25973.432180877982,0.0
167.25,349.936615,348.760093,1080,0.0,0.0,25988.903682003427,0.0
167.26,349.936615,348.936571,1080,0.0,0.0,26002.05446913776,0.0
167.27,349.936615,349.086578,1080,0.0,0.0,26013.232690364537,0.0
167.28,349.936615,349.214084,1080,0.0,0.0,26022.73418213321,0.0
167.29,349.936615,349.322463,1080,0.0,0.0,26030.810368166767,0.0
167.3,349.936615,349.414586,1080,0.0,0.0,26037.6751896356,0.0
167.31,364.785992,351.720297,1080,0.0,0.0,26209.49215579731,0.0
167.32,356.012658,352.364151,1080,0.0,0.0,26257.470866455795,0.0
167.33,353.151683,352.482281,1080,0.0,0.0,26266.273677481408,0.0
167.34,357.097511,353.174566,1080,0.0,0.0,26317.861369269,0.0
167.35,347.061546,352.257613,1080,0.0,0.0,26249.531868055325,0.0
167.36,342.153285,350.741963,1080,0.0,0.0,26136.588665388994,0.0
167.37,342.153285,349.453662,1080,0.0,0.0,26040.5870548996,0.0
167.38,342.153285,348.358605,1080,0.0,0.0,25958.985600287928,0.0
167.39000000000001,342.153285,347.427807,1080,0.0,0.0,25889.6243974011,0.0
167.4,339.509899,346.240121,1080,0.0,0.0,25801.12041521394,0.0
167.41,346.488912,346.277439,1080,0.0,0.0,25803.901277838624,0.0
167.42000000000002,344.162996,345.960273,1080,0.0,0.0,25780.266702694717,0.0
167.43,352.443609,346.932773,1080,0.0,0.0,25852.735455106555,0.0
167.44,348.599405,347.182768,1080,0.0,0.0,25871.364581851234,0.0
167.45000000000002,356.605541,348.596184,1081,0.0,0.0,25976.689511577646,0.0
167.46,356.605541,349.797588,1081,0.0,0.0,26066.2157316523,0.0
167.47,356.605541,350.818781,1081,0.0,0.0,26142.31298890855,0.0
167.48,356.605541,351.686795,1081,0.0,0.0,26206.99565385047,0.0
167.49,357.824427,352.60744,1081,0.0,0.0,26275.600275510318,0.0
167.5,354.219144,352.849195,1081,0.0,0.0,26293.615373956924,0.0
167.51,358.666863,353.721845,1081,0.0,0.0,26358.6435043345,0.0
167.52,353.862607,353.74296,1081,0.0,0.0,26360.216951848302,0.0
167.53,351.782364,353.44887,1081,0.0,0.0,26338.30195401098,0.0
167.54,349.069149,352.791912,1081,0.0,0.0,26289.346759515374,0.0
167.55,342.345506,351.224951,1081,0.0,0.0,26172.579963887594,0.0
167.56,342.345506,349.893034,1081,0.0,0.0,26073.328176426283,0.0
167.57,342.345506,348.760905,1081,0.0,0.0,25988.964190617266,0.0
167.58,342.345506,347.798595,1081,0.0,0.0,25917.254776598307,0.0
167.59,340.441414,346.695018,1081,0.0,0.0,25835.018428649306,0.0
167.6,349.664322,347.140414,1081,0.0,0.0,25868.208446591958,0.0
167.61,347.565497,347.204176,1081,0.0,0.0,25872.95986313826,0.0
167.62,354.755298,348.336844,1081,0.0,0.0,25957.36401414784,0.0
167.63,355.113636,349.353363,1082,0.0,0.0,26033.112974284537,0.0
167.64000000000001,357.824427,350.624023,1082,0.0,0.0,26127.80001278287,0.0
167.65,354.462649,351.199817,1082,0.0,0.0,26170.707028542485,0.0
167.66,354.462649,351.689242,1082,0.0,0.0,26207.177999389954,0.0
167.67000000000002,354.462649,352.105253,1082,0.0,0.0,26238.178305980808,0.0
167.68,354.462649,352.458862,1082,0.0,0.0,26264.528540501735,0.0
167.69,347.508237,351.716268,1082,0.0,0.0,26209.191922786034,0.0
167.70000000000002,344.669118,350.659196,1082,0.0,0.0,26130.42103430327,0.0
167.71,347.565497,350.195141,1082,0.0,0.0,26095.840585048274,0.0
167.72,341.618948,348.908712,1082,0.0,0.0,25999.978472249903,0.0
167.73,346.537703,348.553061,1082,0.0,0.0,25973.476071978414,0.0
167.74,341.488587,347.49339,1082,0.0,0.0,25894.51151122056,0.0
167.75,349.647386,347.816489,1082,0.0,0.0,25918.588201642684,0.0
167.76,349.647386,348.091124,1082,0.0,0.0,25939.053451841784,0.0
167.77,349.647386,348.324563,1082,0.0,0.0,25956.448858622523,0.0
167.78,349.647386,348.522986,1082,0.0,0.0,25971.234943208452,0.0
167.79,353.981373,349.341744,1082,0.0,0.0,26032.247149673458,0.0
167.8,353.506787,349.966501,1083,0.0,0.0,26078.802790136764,0.0
167.81,354.219144,350.604397,1083,0.0,0.0,26126.3375225671,0.0
167.82,352.443609,350.880279,1083,0.0,0.0,26146.89569670888,0.0
167.83,352.267034,351.088292,1083,0.0,0.0,26162.396408889294,0.0
167.84,351.5625,351.159423,1083,0.0,0.0,26167.696948557987,0.0
167.85,349.492429,350.909374,1083,0.0,0.0,26149.063797841456,0.0
167.86,349.492429,350.696833,1083,0.0,0.0,26133.2256681691,0.0
167.87,349.492429,350.516172,1083,0.0,0.0,26119.7631722519,0.0
167.88,349.492429,350.362611,1083,0.0,0.0,26108.320114062575,0.0
167.89000000000001,340.496368,348.882674,1083,0.0,0.0,25998.0381726352,0.0
167.9,346.879625,348.582217,1083,0.0,0.0,25975.64871870882,0.0
167.91,341.986868,347.592915,1083,0.0,0.0,25901.927914905697,0.0
167.92000000000002,344.488189,347.127206,1083,0.0,0.0,25867.224212883102,0.0
167.93,345.685841,346.911001,1083,0.0,0.0,25851.1130492685,0.0
167.94,351.211289,347.556044,1083,0.0,0.0,25899.18036182582,0.0
167.95000000000002,353.361431,348.426852,1084,0.0,0.0,25964.071230052297,0.0
167.96,353.361431,349.167039,1084,0.0,0.0,26019.2284829484,0.0
167.97,353.361431,349.796198,1084,0.0,0.0,26066.112151635996,0.0
167.98,353.361431,350.330983,1084,0.0,0.0,26105.963258842752,0.0
167.99,354.874664,351.012535,1084,0.0,0.0,26156.751148964908,0.0
168.0,353.907135,351.446725,1084,0.0,0.0,26189.106118229378,0.0
168.01,354.791099,351.948381,1084,0.0,0.0,26226.488518702296,0.0
168.02,349.465706,351.57598,1084,0.0,0.0,26198.737941975385,0.0
168.03,354.219144,351.972454,1084,0.0,0.0,26228.282390452237,0.0
168.04,346.537703,351.157242,1084,0.0,0.0,26167.53442480579,0.0
168.05,345.980856,350.380784,1084,0.0,0.0,26109.67432962821,0.0
168.06,345.980856,349.720795,1084,0.0,0.0,26060.49327108267,0.0
168.07,345.980856,349.159804,1084,0.0,0.0,26018.689345237657,0.0
168.08,345.980856,348.682962,1084,0.0,0.0,25983.1560343507,0.0
168.09,346.879625,348.412461,1084,0.0,0.0,25962.9988415526,0.0
168.1,345.719835,348.008567,1084,0.0,0.0,25932.9014695355,0.0
168.11,348.081683,348.019535,1084,0.0,0.0,25933.718782930307,0.0
168.12,348.945409,348.158416,1084,0.0,0.0,25944.0679169187,0.0
168.13,349.465706,348.354509,1084,0.0,0.0,25958.68037457083,0.0
168.14000000000001,352.267034,348.941388,1084,0.0,0.0,26002.413422330945,0.0
168.15,353.127497,349.569304,1085,0.0,0.0,26049.204465147843,0.0
168.16,353.127497,350.103033,1085,0.0,0.0,26088.97688134941,0.0
168.17000000000002,353.127497,350.556703,1085,0.0,0.0,26122.78346120203,0.0
168.18,353.127497,350.942322,1085,0.0,0.0,26151.519016817765,0.0
168.19,350.394518,350.860151,1085,0.0,0.0,26145.39579845845,0.0
168.20000000000002,358.851675,352.05888,1085,0.0,0.0,26234.722682890224,0.0
168.21,353.506787,352.276066,1085,0.0,0.0,26250.906948660217,0.0
168.22,355.4727,352.755561,1085,0.0,0.0,26286.637955794115,0.0
