t (s),Raw RPM,Filtered RPM,Revolutions,Torque,Power (W),N_Re,N_Po
123.97,446.986037,455.009537,1827,0.0,0.0,33906.39946722911,0.0
123.98,446.986037,453.806012,1827,0.0,0.0,33816.71519448211,0.0
123.99000000000001,446.986037,452.783016,1827,0.0,0.0,33740.48358127665,0.0
124.0,463.344316,454.367211,1827,0.0,0.0,33858.53462007056,0.0
124.01,463.420662,455.725229,1828,0.0,0.0,33959.73140178041,0.0
124.02,468.503419,457.641957,1828,0.0,0.0,34102.562133783336,0.0
124.03,456.648807,457.492985,1828,0.0,0.0,34091.4610386838,0.0
124.04,448.677582,456.170674,1828,0.0,0.0,33992.92507110493,0.0
124.05,459.558824,456.678897,1828,0.0,0.0,34030.79683126637,0.0
124.06,459.087803,457.040233,1828,0.0,0.0,34057.722866352735,0.0
124.07000000000001,459.087803,457.347368,1828,0.0,0.0,34080.60995146534,0.0
124.08,459.087803,457.608433,1828,0.0,0.0,34100.06399244055,0.0
124.09,459.087803,457.830339,1828,0.0,0.0,34116.59998315798,0.0
124.10000000000001,454.729184,457.365166,1828,0.0,0.0,34081.93622278197,0.0
124.11,455.097087,457.024954,1828,0.0,0.0,34056.584305871394,0.0
124.12,452.46139,456.340419,1828,0.0,0.0,34005.574128563174,0.0
124.13000000000001,453.706062,455.945266,1828,0.0,0.0,33976.128118360815,0.0
124.14,451.864536,455.333156,1829,0.0,0.0,33930.51490700985,0.0
124.15,455.318116,455.3309,1829,0.0,0.0,33930.34679440786,0.0
124.16,455.40919,455.342644,1829,0.0,0.0,33931.221933768604,0.0
124.17,455.40919,455.352625,1829,0.0,0.0,33931.965697900036,0.0
124.18,455.40919,455.36111,1829,0.0,0.0,33932.59798310745,0.0
124.19,455.40919,455.368322,1829,0.0,0.0,33933.135406904265,0.0
124.2,448.922586,454.401462,1829,0.0,0.0,33861.08693599741,0.0
124.21000000000001,444.645532,452.938072,1829,0.0,0.0,33752.038043871995,0.0
124.22,437.629668,450.641811,1829,0.0,0.0,33580.92527278514,0.0
124.23,437.653563,448.693574,1829,0.0,0.0,33435.746553204066,0.0
124.24000000000001,445.3125,448.186413,1829,0.0,0.0,33397.95393115579,0.0
124.25,472.530242,451.837987,1829,0.0,0.0,33670.0619127697,0.0
124.26,448.262733,451.301699,1830,0.0,0.0,33630.09880501294,0.0
124.27,448.262733,450.845854,1830,0.0,0.0,33596.1301485161,0.0
124.28,446.428571,450.183262,1830,0.0,0.0,33546.755119623485,0.0
124.29,446.428571,449.620058,1830,0.0,0.0,33504.78628545036,0.0
