t (s),Raw RPM,Filtered RPM,Torque,Power (W),N_Re,N_Po
5.4031054973602295,0.0,0.0,0.0,0.0,0.0,0.0
5.54383397102356,0.0,0.0,0.0,0.0,0.0,0.0
5.68496298789978,0.0,0.0,0.0,0.0,0.0,0.0
5.928632974624634,0.0,0.0,0.0,0.0,0.0,0.0
6.067761182785034,0.0,0.0,0.0,0.0,0.0,0.0
6.208100318908691,0.0,0.0,0.0,0.0,0.0,0.0
6.3478851318359375,0.0,0.0,0.0,0.0,0.0,0.0
6.488197088241577,0.0,0.0,0.0,0.0,0.0,0.0
6.628382921218872,0.0,0.0,0.0,0.0,0.0,0.0
6.767822027206421,0.0,0.0,0.0,0.0,0.0,0.0
6.910863161087036,0.0,0.0,0.0,0.0,0.0,0.0
7.048898935317993,0.0,0.0,0.0,0.0,0.0,0.0
7.189146518707275,0.0,0.0,0.0,0.0,0.0,0.0
7.394136905670166,0.0,0.0,0.0,0.0,0.0,0.0
7.534574508666992,0.0,0.0,0.0,0.0,0.0,0.0
7.676872730255127,0.0,0.0,0.0,0.0,0.0,0.0
7.8143603801727295,0.0,0.0,0.0,0.0,0.0,0.0
7.955095529556274,0.0,0.0,0.0,0.0,0.0,0.0
8.094259262084961,0.0,0.0,0.0,0.0,0.0,0.0
8.234591484069824,0.0,0.0,0.0,0.0,0.0,0.0
8.37448239326477,0.0,0.0,0.0,0.0,0.0,0.0
8.515385150909424,0.0,0.0,0.0,0.0,0.0,0.0
8.654734373092651,0.0,0.0,0.0,0.0,0.0,0.0
8.859493732452393,0.0,0.0,0.0,0.0,0.0,0.0
8.999608278274536,0.0,0.0,0.0,0.0,0.0,0.0
9.139579057693481,0.0,0.0,0.0,0.0,0.0,0.0
9.280039548873901,0.0,0.0,0.0,0.0,0.0,0.0
9.422046184539795,0.0,0.0,0.0,0.0,0.0,0.0
9.562023639678955,0.0,0.0,0.0,0.0,0.0,0.0
9.70153284072876,0.0,0.0,0.0,0.0,0.0,0.0
9.841552495956421,0.0,0.0,0.0,0.0,0.0,0.0
9.981677055358887,0.0,0.0,0.0,0.0,0.0,0.0
10.121309757232666,0.0,0.0,0.0,0.0,0.0,0.0
10.325841665267944,0.0,0.0,0.0,0.0,0.0,0.0
10.466787815093994,0.0,0.0,0.0,0.0,0.0,0.0
10.606380701065063,0.0,0.0,0.0,0.0,0.0,0.0
10.747184038162231,0.0,0.0,0.0,0.0,0.0,0.0
10.892324209213257,0.0,0.0,0.0,0.0,0.0,0.0
11.050793170928955,0.0,0.0,0.0,0.0,0.0,0.0
11.205763578414917,0.0,0.0,0.0,0.0,0.0,0.0
11.364607572555542,0.0,0.0,0.0,0.0,0.0,0.0
11.520556449890137,0.0,0.0,0.0,0.0,0.0,0.0
11.677849054336548,0.0,0.0,0.0,0.0,0.0,0.0
11.925249338150024,0.0,0.0,0.0,0.0,0.0,0.0
12.0653076171875,0.0,0.0,0.0,0.0,0.0,0.0
12.20572805404663,0.0,0.0,0.0,0.0,0.0,0.0
12.345503568649292,0.0,0.0,0.0,0.0,0.0,0.0
12.486863136291504,0.0,0.0,0.0,0.0,0.0,0.0
12.625753164291382,0.0,0.0,0.0,0.0,0.0,0.0
12.766902685165405,0.0,0.0,0.0,0.0,0.0,0.0
12.907101392745972,0.0,0.0,0.0,0.0,0.0,0.0
13.047124147415161,0.0,0.0,0.0,0.0,0.0,0.0
13.187422037124634,0.0,0.0,0.0,0.0,0.0,0.0
13.391478776931763,0.0,0.0,0.0,0.0,0.0,0.0
13.532092571258545,0.0,0.0,0.0,0.0,0.0,0.0
13.672163486480713,0.0,0.0,0.0,0.0,0.0,0.0
13.813063144683838,0.0,0.0,0.0,0.0,0.0,0.0
13.952971458435059,0.0,0.0,0.0,0.0,0.0,0.0
14.093552350997925,0.0,0.0,0.0,0.0,0.0,0.0
14.233819246292114,0.0,0.0,0.0,0.0,0.0,0.0
14.373814821243286,0.0,0.0,0.0,0.0,0.0,0.0
14.514179706573486,0.0,0.0,0.0,0.0,0.0,0.0
14.65410852432251,0.0,0.0,0.0,0.0,0.0,0.0
14.859306573867798,0.0,0.0,0.0,0.0,0.0,0.0
14.999776840209961,0.0,0.0,0.0,0.0,0.0,0.0
15.14093017578125,0.0,0.0,0.0,0.0,0.0,0.0
15.280334711074829,0.0,0.0,0.0,0.0,0.0,0.0
15.420730113983154,0.0,0.0,0.0,0.0,0.0,0.0
15.561508655548096,0.0,0.0,0.0,0.0,0.0,0.0
15.702752828598022,0.0,0.0,0.0,0.0,0.0,0.0
15.845184326171875,0.0,0.0,0.0,0.0,0.0,0.0
15.985073566436768,0.0,0.0,0.0,0.0,0.0,0.0
16.12559199333191,0.0,0.0,0.0,0.0,0.0,0.0
16.330817461013794,0.0,0.0,0.0,0.0,0.0,0.0
16.471192836761475,0.0,0.0,0.0,0.0,0.0,0.0
16.611147165298462,0.0,0.0,0.0,0.0,0.0,0.0
16.751800060272217,0.0,0.0,0.0,0.0,0.0,0.0
16.8964421749115,0.0,0.0,0.0,0.0,0.0,0.0
17.05552101135254,0.0,0.0,0.0,0.0,0.0,0.0
17.207844734191895,0.0,0.0,0.0,0.0,0.0,0.0
17.366929054260254,0.0,0.0,0.0,0.0,0.0,0.0
17.520272493362427,0.0,0.0,0.0,0.0,0.0,0.0
17.67693305015564,0.0,0.0,0.0,0.0,0.0,0.0
17.93064570426941,0.0,0.0,0.0,0.0,0.0,0.0
18.07974410057068,0.0,0.0,0.0,0.0,0.0,0.0
18.23417091369629,0.0,0.0,0.0,0.0,0.0,0.0
18.38889789581299,0.0,0.0,0.0,0.0,0.0,0.0
18.545705795288086,0.0,0.0,0.0,0.0,0.0,0.0
18.700411081314087,0.0,0.0,0.0,0.0,0.0,0.0
18.85562801361084,0.0,0.0,0.0,0.0,0.0,0.0
19.007152318954468,0.0,0.0,0.0,0.0,0.0,0.0
19.167035579681396,0.0,0.0,0.0,0.0,0.0,0.0
19.318387031555176,0.0,0.0,0.0,0.0,0.0,0.0
19.571056604385376,0.0,0.0,0.0,0.0,0.0,0.0
19.71976637840271,0.0,0.0,0.0,0.0,0.0,0.0
19.878321886062622,0.0,0.0,0.0,0.0,0.0,0.0
20.033690690994263,0.0,0.0,0.0,0.0,0.0,0.0
20.19164228439331,0.0,0.0,0.0,0.0,0.0,0.0
20.34817600250244,0.0,0.0,0.0,0.0,0.0,0.0
20.504105806350708,0.0,0.0,0.0,0.0,0.0,0.0
20.661185026168823,0.0,0.0,0.0,0.0,0.0,0.0
20.814046382904053,0.0,0.0,0.0,0.0,0.0,0.0
20.960763216018677,0.0,0.0,0.0,0.0,0.0,0.0
21.217074155807495,0.0,0.0,0.0,0.0,0.0,0.0
21.37192726135254,0.0,0.0,0.0,0.0,0.0,0.0
21.525646448135376,0.0,0.0,0.0,0.0,0.0,0.0
21.684141874313354,0.0,0.0,0.0,0.0,0.0,0.0
21.837947607040405,0.0,0.0,0.0,0.0,0.0,0.0
21.991875171661377,0.0,0.0,0.0,0.0,0.0,0.0
22.14583921432495,0.0,0.0,0.0,0.0,0.0,0.0
22.300238132476807,0.0,0.0,0.0,0.0,0.0,0.0
22.45650053024292,0.0,0.0,0.0,0.0,0.0,0.0
22.612147331237793,0.0,0.0,0.0,0.0,0.0,0.0
22.853575468063354,0.0,0.0,0.0,0.0,0.0,0.0
22.993475675582886,0.0,0.0,0.0,0.0,0.0,0.0
23.13344120979309,0.0,0.0,0.0,0.0,0.0,0.0
23.27398943901062,0.0,0.0,0.0,0.0,0.0,0.0
23.41456365585327,0.0,0.0,0.0,0.0,0.0,0.0
23.555607557296753,2.07059,1.662944,0.0,0.0,123.919256566334,0.0
23.696728229522705,26.133003,21.315475,0.0,0.0,1588.3865093221889,0.0
23.84113621711731,28.951438,27.448112,0.0,0.0,2045.3783369671328,0.0
23.984996557235718,29.7124,29.26662,0.0,0.0,2180.889911271457,0.0
24.134543657302856,31.024746,30.678616,0.0,0.0,2286.1090254416504,0.0
24.33875870704651,30.584256,30.602833,0.0,0.0,2280.4618280493346,0.0
24.482950448989868,31.660419,31.452208,0.0,0.0,2343.7555520388555,0.0
24.62618350982666,32.546456,32.331026,0.0,0.0,2409.243309424019,0.0
24.770974159240723,33.070904,32.925241,0.0,0.0,2453.5230212126085,0.0
24.91465735435486,33.625566,33.48769,0.0,0.0,2495.4355942977377,0.0
25.058359384536743,33.770618,33.714917,0.0,0.0,2512.3680952790087,0.0
25.202712059020996,34.498254,34.344035,0.0,0.0,2559.2487087287095,0.0
25.34769582748413,34.325353,34.329031,0.0,0.0,2558.1306406966405,0.0
25.4912371635437,35.582596,35.335801,0.0,0.0,2633.1531248772785,0.0
25.635727405548096,35.10103,35.14725,0.0,0.0,2619.1026819610784,0.0
25.849899768829346,35.813134,35.682039,0.0,0.0,2658.9540872398206,0.0
25.994285106658936,36.361571,36.227789,0.0,0.0,2699.6222842873917,0.0
26.138524532318115,36.413874,36.377238,0.0,0.0,2710.758924471657,0.0
26.282647848129272,37.040128,36.909622,0.0,0.0,2750.4311139668002,0.0
26.427983045578003,37.726801,37.56592,0.0,0.0,2799.3371265841656,0.0
26.571110010147095,38.364559,38.207328,0.0,0.0,2847.1335662211577,0.0
26.715006351470947,37.792258,37.873975,0.0,0.0,2822.2927682543254,0.0
26.85892367362976,38.743384,38.572219,0.0,0.0,2874.3245127880573,0.0
27.003134965896606,38.894473,38.831029,0.0,0.0,2893.610515679275,0.0
27.14721655845642,40.459652,40.139018,0.0,0.0,2991.0792365002662,0.0
27.36014151573181,41.614732,41.324202,0.0,0.0,3079.3967746580843,0.0
27.503899574279785,42.374926,42.168065,0.0,0.0,3142.2797554462745,0.0
27.648406744003296,41.969936,42.008943,0.0,0.0,3130.4223026737527,0.0
27.793570041656494,43.76524,43.41947,0.0,0.0,3235.5319499058555,0.0
27.9610378742218,42.957679,43.048594,0.0,0.0,3207.895013124884,0.0
28.124738216400146,43.833699,43.679132,0.0,0.0,3254.8814421308057,0.0
28.29380202293396,43.815663,43.788784,0.0,0.0,3263.0524895749836,0.0
28.457613468170166,44.648735,44.479433,0.0,0.0,3314.5182699189295,0.0
28.61894178390503,44.427748,44.437923,0.0,0.0,3311.4250278494014,0.0
28.783580541610718,45.554334,45.334541,0.0,0.0,3378.239205587193,0.0
29.05061364173889,46.076294,45.930262,0.0,0.0,3422.6311414797738,0.0
29.20741844177246,47.775659,47.412348,0.0,0.0,3533.073222083434,0.0
29.373082160949707,47.689362,47.634825,0.0,0.0,3549.6517625773454,0.0
29.534344911575317,47.5173,47.540438,0.0,0.0,3542.6182323625426,0.0
29.69949173927307,48.17211,48.04775,0.0,0.0,3580.4221066284103,0.0
29.86324954032898,48.412196,48.340446,0.0,0.0,3602.2332263774456,0.0
30.023454666137695,48.424814,48.408204,0.0,0.0,3607.282416841118,0.0
30.18915367126465,49.647661,49.403644,0.0,0.0,3681.46061211191,0.0
30.353560209274292,49.868716,49.777155,0.0,0.0,3709.293903815869,0.0
30.520406484603882,50.572773,50.416136,0.0,0.0,3756.9094882733207,0.0
30.766305923461914,51.819616,51.543307,0.0,0.0,3840.904013851531,0.0
30.91287636756897,52.501449,52.312815,0.0,0.0,3898.2462089476057,0.0
31.057732343673706,52.311,52.311357,0.0,0.0,3898.1375617074855,0.0
31.20257306098938,52.966757,52.837725,0.0,0.0,3937.361450930639,0.0
31.347270011901855,53.663218,53.500699,0.0,0.0,3986.764945698237,0.0
31.492474794387817,53.741067,53.693745,0.0,0.0,4001.150347012476,0.0
31.637309074401855,54.351041,54.221636,0.0,0.0,4040.4877271455753,0.0
31.782081604003906,55.154229,54.970625,0.0,0.0,4096.300887454258,0.0
31.928311347961426,54.96835,54.968798,0.0,0.0,4096.164743073121,0.0
32.0738320350647,56.334556,56.065673,0.0,0.0,4177.901671403958,0.0
32.28324294090271,55.582084,55.677291,0.0,0.0,4148.960222561577,0.0
32.428364753723145,56.318544,56.192298,0.0,0.0,4187.337512816967,0.0
32.57306885719299,56.952785,56.803065,0.0,0.0,4232.850646497505,0.0
32.71849727630615,57.744744,57.559352,0.0,0.0,4289.207639150765,0.0
32.863593339920044,57.336958,57.380741,0.0,0.0,4275.897905128111,0.0
33.00840616226196,58.567499,58.333857,0.0,0.0,4346.922200679542,0.0
33.1527841091156,59.036353,58.89805,0.0,0.0,4388.964733152029,0.0
33.29779314994812,59.763156,59.592839,0.0,0.0,4440.739018004958,0.0
33.443259954452515,60.055442,59.964367,0.0,0.0,4468.424540520194,0.0
33.58976340293884,60.903393,60.718523,0.0,0.0,4524.622735321125,0.0
33.79961395263672,61.323298,61.204233,0.0,0.0,4560.8168718084835,0.0
33.94464302062988,61.504066,61.445037,0.0,0.0,4578.761103639622,0.0
34.09048533439636,62.023042,61.909248,0.0,0.0,4613.353177702195,0.0
34.23604965209961,62.793992,62.619808,0.0,0.0,4666.302685891152,0.0
34.38085389137268,62.98345,62.911859,0.0,0.0,4688.065741531903,0.0
34.52606749534607,63.439436,63.33557,0.0,0.0,4719.639836702263,0.0
34.67090654373169,63.370475,63.363603,0.0,0.0,4721.728799721656,0.0
34.81596255302429,63.732004,63.659476,0.0,0.0,4743.776663148236,0.0
34.96163082122803,64.649485,64.454577,0.0,0.0,4803.0259973502,0.0
35.1071252822876,64.050352,64.129933,0.0,0.0,4778.834176622189,0.0
35.31773090362549,65.597716,65.308748,0.0,0.0,4866.677109654957,0.0
35.46313834190369,66.180083,66.008539,0.0,0.0,4918.824133530573,0.0
35.60880255699158,67.207922,66.971794,0.0,0.0,4990.603967057019,0.0
35.77161645889282,67.206841,67.160566,0.0,0.0,5004.670878450633,0.0
35.93499135971069,66.414179,66.561123,0.0,0.0,4960.001586571956,0.0
36.10316348075867,68.23458,67.905119,0.0,0.0,5060.153476923121,0.0
36.27035093307495,69.239602,68.976876,0.0,0.0,5140.018662196807,0.0
36.43408751487732,69.610065,69.485406,0.0,0.0,5177.913299383434,0.0
36.605144023895264,69.263072,69.306844,0.0,0.0,5164.607216742648,0.0
36.76996183395386,70.085699,69.932362,0.0,0.0,5211.21956540193,0.0
37.03480386734009,71.172785,70.928577,0.0,0.0,5285.4555121206595,0.0
37.17988729476929,72.685768,72.339823,0.0,0.0,5390.618737792848,0.0
37.32451844215393,72.747379,72.667141,0.0,0.0,5415.009819645743,0.0
37.469868421554565,73.335196,73.203673,0.0,0.0,5454.991109793846,0.0
37.61480355262756,72.740022,72.831303,0.0,0.0,5427.242843124852,0.0
37.76068878173828,73.483249,73.354897,0.0,0.0,5466.260019423386,0.0
37.90497159957886,74.015148,73.885161,0.0,0.0,5505.774230764172,0.0
38.05026173591614,74.159925,74.105831,0.0,0.0,5522.218117236894,0.0
38.19491767883301,74.405082,74.346167,0.0,0.0,5540.1274746452755,0.0
38.33941650390625,75.749883,75.473527,0.0,0.0,5624.136084124983,0.0
38.55040431022644,76.120022,75.992744,0.0,0.0,5662.8270951491695,0.0
38.69634246826172,76.869608,76.696976,0.0,0.0,5715.305053450966,0.0
38.84169054031372,76.732185,76.725253,0.0,0.0,5717.412198861711,0.0
38.987696170806885,78.015043,77.761116,0.0,0.0,5794.602635138923,0.0
39.13425159454346,77.293687,77.385712,0.0,0.0,5766.628280866002,0.0
39.27934718132019,78.497547,78.278655,0.0,0.0,5833.168604963574,0.0
39.4257709980011,78.957376,78.823754,0.0,0.0,5873.788290794877,0.0
39.570924282073975,79.063214,79.01607,0.0,0.0,5888.119293971058,0.0
39.71810555458069,80.157183,79.932527,0.0,0.0,5956.41183425805,0.0
39.86320471763611,80.727814,80.571243,0.0,0.0,6004.0076714462075,0.0
40.074296712875366,80.627007,80.616028,0.0,0.0,6007.34495995702,0.0
40.220706939697266,81.916705,81.660635,0.0,0.0,6085.186981602962,0.0
40.36565613746643,82.8067,82.581069,0.0,0.0,6153.775879965371,0.0
40.511794328689575,83.063973,82.968902,0.0,0.0,6182.676418427212,0.0
40.658509254455566,83.215875,83.167252,0.0,0.0,6197.457063199336,0.0
40.80460572242737,83.840169,83.707689,0.0,0.0,6237.729346127047,0.0
40.950645208358765,84.199939,84.103027,0.0,0.0,6267.189142158916,0.0
41.09639120101929,84.900582,84.743564,0.0,0.0,6314.920676620227,0.0
41.24725866317749,84.475269,84.52809,0.0,0.0,6298.863985661677,0.0
41.389822006225586,85.755018,85.513467,0.0,0.0,6372.292306325252,0.0
41.60224151611328,86.703807,86.46946,0.0,0.0,6443.530990155023,0.0
41.7474479675293,87.820634,87.554622,0.0,0.0,6524.395089183034,0.0
41.89579510688782,87.801586,87.752966,0.0,0.0,6539.175286847173,0.0
42.04593348503113,88.767459,88.567731,0.0,0.0,6599.889942948802,0.0
42.206507205963135,88.83042,88.778703,0.0,0.0,6615.611153883333,0.0
42.375755071640015,89.031276,88.981551,0.0,0.0,6630.7269806074855,0.0
42.54360556602478,90.067794,89.85394,0.0,0.0,6695.735661787758,0.0
42.71084451675415,90.551868,90.414464,0.0,0.0,6737.50478772801,0.0
42.87797689437866,91.191593,91.038596,0.0,0.0,6784.013854442981,0.0
43.04404592514038,92.299972,92.05164,0.0,0.0,6859.503864538923,0.0
43.30671787261963,92.506493,92.416944,0.0,0.0,6886.725587038723,0.0
43.46902251243591,92.852352,92.766631,0.0,0.0,6912.783561974086,0.0
43.63782715797424,93.962528,93.727087,0.0,0.0,6984.354819625982,0.0
43.804604291915894,95.016234,94.762434,0.0,0.0,7061.506804616567,0.0
43.972097635269165,94.547102,94.589495,0.0,0.0,7048.619736674817,0.0
44.13837289810181,96.091701,95.795955,0.0,0.0,7138.522719744013,0.0
44.3131639957428,95.873477,95.858215,0.0,0.0,7143.162210258318,0.0
44.479900598526,96.540213,96.405945,0.0,0.0,7183.9779529406205,0.0
44.63927149772644,96.799115,96.72171,0.0,0.0,7207.50812837026,0.0
44.805458068847656,98.621252,98.247281,0.0,0.0,7321.190624088192,0.0
45.06048774719238,98.022032,98.066377,0.0,0.0,7307.71002029764,0.0
45.21936297416687,98.825657,98.676174,0.0,0.0,7353.150871520758,0.0
45.38810348510742,99.2152,99.10908,0.0,0.0,7385.410159676648,0.0
45.55535888671875,100.276207,100.046429,0.0,0.0,7455.25952996404,0.0
45.725361347198486,100.918182,100.746556,0.0,0.0,7507.4315918867605,0.0
45.9100775718689,102.076559,101.814715,0.0,0.0,7587.028661406022,0.0
46.075483560562134,102.932609,102.712524,0.0,0.0,7653.931590078643,0.0
46.25695610046387,102.63678,102.651692,0.0,0.0,7649.398511264539,0.0
46.42262387275696,103.822831,103.592263,0.0,0.0,7719.487978539355,0.0
46.59198355674744,103.824251,103.778578,0.0,0.0,7733.371799213507,0.0
46.857933044433594,104.539342,104.389567,0.0,0.0,7778.901475889455,0.0
47.02938961982727,106.017099,105.69668,0.0,0.0,7876.304918944778,0.0
47.202383279800415,105.631553,105.644375,0.0,0.0,7872.407255093979,0.0
47.36895751953125,107.60214,107.216707,0.0,0.0,7989.574286885462,0.0
47.541428327560425,107.993257,107.840374,0.0,0.0,8036.048702731671,0.0
47.7120201587677,108.249029,108.168576,0.0,0.0,8060.505658494212,0.0
47.88445591926575,109.602847,109.320476,0.0,0.0,8146.34293962861,0.0
48.05489373207092,109.38688,109.373807,0.0,0.0,8150.317058944678,0.0
48.23351740837097,109.82686,109.737666,0.0,0.0,8177.431102938325,0.0
48.40489220619202,109.779435,109.771212,0.0,0.0,8179.930883677048,0.0
48.669721841812134,110.685302,110.505341,0.0,0.0,8234.636706545276,0.0
48.83393692970276,112.740642,112.300568,0.0,0.0,8368.41342735356,0.0
49.00042748451233,112.99904,112.861528,0.0,0.0,8410.215043140654,0.0
49.16988134384155,113.738295,113.565682,0.0,0.0,8462.687189038657,0.0
49.34229636192322,113.935134,113.862399,0.0,0.0,8484.797945654991,0.0
49.512762784957886,114.464466,114.345934,0.0,0.0,8520.830005498137,0.0
49.68469190597534,114.814587,114.722321,0.0,0.0,8548.877610962443,0.0
49.85735726356506,115.653244,115.469969,0.0,0.0,8604.590842636695,0.0
50.030693769454956,116.048765,115.934815,0.0,0.0,8639.230235627578,0.0
50.20262169837952,115.430698,115.529945,0.0,0.0,8609.060134045076,0.0
50.46535634994507,116.267847,116.122573,0.0,0.0,8653.221585771891,0.0
50.63776469230652,118.058534,117.677393,0.0,0.0,8769.083658393978,0.0
50.81092023849487,117.681045,117.680326,0.0,0.0,8769.302219680174,0.0
50.97437286376953,118.677501,118.481182,0.0,0.0,8828.980404956821,0.0
51.15466904640198,119.401691,119.220466,0.0,0.0,8884.070368101333,0.0
51.3272271156311,119.790406,119.6782,0.0,0.0,8918.179789095144,0.0
51.49923014640808,121.210398,120.908747,0.0,0.0,9009.877687166234,0.0
51.66349720954895,121.318709,121.237998,0.0,0.0,9034.412812307984,0.0
51.83634805679321,122.308586,122.097814,0.0,0.0,9098.48457870772,0.0
52.00521111488342,123.01493,122.834374,0.0,0.0,9153.371554827481,0.0
52.2638955116272,123.544659,123.404822,0.0,0.0,9195.88019737332,0.0
52.44259786605835,124.127418,123.985157,0.0,0.0,9239.125599358851,0.0
52.612751722335815,124.348971,124.277345,0.0,0.0,9260.898863965236,0.0
52.77767872810364,125.51125,125.268326,0.0,0.0,9334.744783485898,0.0
52.94989347457886,125.850668,125.73602,0.0,0.0,9369.596403733198,0.0
53.11768102645874,126.879237,126.654167,0.0,0.0,9438.014879435694,0.0
53.287551403045654,127.036703,126.961391,0.0,0.0,9460.908596650068,0.0
53.46548581123352,127.353314,127.276154,0.0,0.0,9484.364105046376,0.0
53.642866134643555,127.53573,127.484626,0.0,0.0,9499.899020987557,0.0
53.815768003463745,128.050288,127.938923,0.0,0.0,9533.75232362452,0.0
54.07905578613281,129.452113,129.154205,0.0,0.0,9624.312704466234,0.0
54.25011467933655,130.157167,129.95971,0.0,0.0,9684.33732391251,0.0
54.42334222793579,130.658547,130.520964,0.0,0.0,9726.16084799082,0.0
54.59561252593994,131.266932,131.12007,0.0,0.0,9770.805027304394,0.0
54.769063234329224,132.055482,131.871323,0.0,0.0,9826.786896359048,0.0
54.940781116485596,132.747691,132.575157,0.0,0.0,9879.235196497904,0.0
55.11090302467346,132.840457,132.788226,0.0,0.0,9895.112671672856,0.0
55.28122043609619,133.432725,133.305839,0.0,0.0,9933.684155829309,0.0
55.45304751396179,134.322108,134.122031,0.0,0.0,9994.50514911314,0.0
55.62412905693054,134.778642,134.649372,0.0,0.0,10033.801544347705,0.0
55.89220929145813,135.913832,135.664892,0.0,0.0,10109.476061005056,0.0
56.042142152786255,136.20334,136.097333,0.0,0.0,10141.700698292183,0.0
56.191396951675415,136.829375,136.685255,0.0,0.0,10185.51146832352,0.0
56.34102654457092,138.791207,138.376599,0.0,0.0,10311.547036014272,0.0
56.49147176742554,138.372804,138.373551,0.0,0.0,10311.319905158382,0.0
56.6419837474823,139.163048,139.007616,0.0,0.0,10358.56915914092,0.0
56.793415784835815,140.512043,140.21586,0.0,0.0,10448.605082317366,0.0
56.945571422576904,140.849723,140.724932,0.0,0.0,10486.54010825855,0.0
57.09585642814636,140.412719,140.474186,0.0,0.0,10467.855018497874,0.0
57.24561095237732,141.980831,141.684211,0.0,0.0,10558.023658227581,0.0
57.46125102043152,142.075438,141.998415,0.0,0.0,10581.437511063375,0.0
57.61135005950928,143.03794,142.833284,0.0,0.0,10643.6502769835,0.0
57.76074695587158,144.183269,143.917492,0.0,0.0,10724.443285842051,0.0
57.91054391860962,143.706555,143.748083,0.0,0.0,10711.819266430908,0.0
58.06108355522156,144.934033,144.70055,0.0,0.0,10782.795199802064,0.0
58.210511445999146,145.16183,145.071016,0.0,0.0,10810.401584204124,0.0
58.360666275024414,145.173644,145.153439,0.0,0.0,10816.54358109877,0.0
58.51019883155823,146.042715,145.867639,0.0,0.0,10869.76433479804,0.0
58.660224199295044,147.147279,146.895351,0.0,0.0,10946.347374878944,0.0
58.80976366996765,146.159594,146.304445,0.0,0.0,10902.314243143546,0.0
59.02566075325012,148.038701,147.69727,0.0,0.0,11006.10477278676,0.0
59.174906492233276,148.431063,148.286598,0.0,0.0,11050.020315122356,0.0
59.325066804885864,148.669975,148.594498,0.0,0.0,11072.964406502928,0.0
59.47542142868042,149.44257,149.275606,0.0,0.0,11123.719210634266,0.0
59.62503147125244,149.66785,149.590627,0.0,0.0,11147.193944673889,0.0
59.774993658065796,150.651216,150.442413,0.0,0.0,11210.66733155499,0.0
59.925318479537964,150.836084,150.75858,0.0,0.0,11234.22746321956,0.0
60.0760555267334,150.685385,150.699795,0.0,0.0,11229.84692274601,0.0
60.225778341293335,151.996072,151.740868,0.0,0.0,11307.425597789357,0.0
60.37534809112549,152.855785,152.636286,0.0,0.0,11374.15035393034,0.0
60.590702533721924,153.316195,153.182338,0.0,0.0,11414.841055413108,0.0
60.74060893058777,153.734201,153.625553,0.0,0.0,11447.86854960356,0.0
60.91205978393555,154.301703,154.168586,0.0,0.0,11488.334281252364,0.0
61.08407402038574,155.932194,155.584985,0.0,0.0,11593.881498164836,0.0
61.26364588737488,155.196243,155.272777,0.0,0.0,11570.616383251732,0.0
61.4352810382843,157.6935,157.216921,0.0,0.0,11715.490100669695,0.0
61.606292724609375,156.736865,156.831376,0.0,0.0,11686.760059385762,0.0
61.780463457107544,157.881144,157.674472,0.0,0.0,11749.585884869995,0.0
61.96224069595337,157.19001,157.285388,0.0,0.0,11720.59212439348,0.0
